birth_week,death_year,deaths_total,birth_year,group,study,age,week_in_year,treated,rate,log_rate,study_name
3-9 February 1957,1990,5.0,1957,2,NCDS 1958,33,1,0,0.349876668474363,-1.05017456238515,NCDS
10-16 February 1957,1990,19.0,1957,2,NCDS 1958,33,2,0,1.32953134020258,0.284826504347191,NCDS
17-23 February 1957,1990,10.0,1957,2,NCDS 1958,33,3,0,0.699753336948726,-0.357027381825204,NCDS
24-2 Feb/March 1957,1990,8.0,1957,2,NCDS 1958,33,4,0,0.559802669558981,-0.580170933139413,NCDS
3-9 March 1957,1990,10.0,1957,2,NCDS 1958,33,5,0,0.699753336948726,-0.357027381825204,NCDS
10-16 March 1957,1990,14.0,1957,2,NCDS 1958,33,6,0,0.979654671728216,-0.0205551452039906,NCDS
17-23 March 1957,1990,7.0,1957,2,NCDS 1958,33,7,0,0.489827335864108,-0.713702325763936,NCDS
24-30 March 1957,1990,5.0,1957,2,NCDS 1958,33,8,0,0.349876668474363,-1.05017456238515,NCDS
31-6 March/April 1957,1990,14.0,1957,2,NCDS 1958,33,9,0,0.979654671728216,-0.0205551452039906,NCDS
3-9 February 1958,1990,7.0,1958,2,NCDS 1958,32,1,0,0.478419847589106,-0.737266589770873,NCDS
10-16 February 1958,1990,10.0,1958,2,NCDS 1958,32,2,0,0.683456925127294,-0.380591645832141,NCDS
17-23 February 1958,1990,11.0,1958,2,NCDS 1958,32,3,0,0.751802617640023,-0.285281466027816,NCDS
24-2 Feb/March 1958,1990,14.0,1958,2,NCDS 1958,32,4,0,0.956839695178211,-0.044119409210928,NCDS
3-9 March 1958,1990,13.0,1958,2,NCDS 1958,32,5,1,0.888494002665482,-0.11822738136465,NCDS
10-16 March 1958,1990,12.0,1958,2,NCDS 1958,32,6,0,0.820148310152753,-0.198270089038186,NCDS
17-23 March 1958,1990,6.0,1958,2,NCDS 1958,32,7,0,0.410074155076376,-0.891417269598132,NCDS
24-30 March 1958,1990,6.0,1958,2,NCDS 1958,32,8,0,0.410074155076376,-0.891417269598132,NCDS
31-6 March/April 1958,1990,5.0,1958,2,NCDS 1958,32,9,0,0.341728462563647,-1.07373882639209,NCDS
3-9 February 1959,1990,7.0,1959,2,NCDS 1958,31,1,0,0.463568483965497,-0.768801150919902,NCDS
10-16 February 1959,1990,17.0,1959,2,NCDS 1958,31,2,0,1.12580917534478,0.118502044081001,NCDS
17-23 February 1959,1990,11.0,1959,2,NCDS 1958,31,3,0,0.72846476051721,-0.316816027176845,NCDS
24-2 Feb/March 1959,1990,12.0,1959,2,NCDS 1958,31,4,0,0.794688829655138,-0.229804650187215,NCDS
3-9 March 1959,1990,11.0,1959,2,NCDS 1958,31,5,0,0.72846476051721,-0.316816027176845,NCDS
10-16 March 1959,1990,10.0,1959,2,NCDS 1958,31,6,0,0.662240691379282,-0.41212620698117,NCDS
17-23 March 1959,1990,8.0,1959,2,NCDS 1958,31,7,0,0.529792553103425,-0.63526975829538,NCDS
24-30 March 1959,1990,12.0,1959,2,NCDS 1958,31,8,0,0.794688829655138,-0.229804650187215,NCDS
31-6 March/April 1959,1990,12.0,1959,2,NCDS 1958,31,9,0,0.794688829655138,-0.229804650187215,NCDS
3-9 February 1960,1990,9.0,1960,2,NCDS 1958,30,1,0,0.559318873904667,-0.581035532140794,NCDS
10-16 February 1960,1990,10.0,1960,2,NCDS 1958,30,2,0,0.62146541544963,-0.475675016482968,NCDS
17-23 February 1960,1990,12.0,1960,2,NCDS 1958,30,3,0,0.745758498539556,-0.293353459689013,NCDS
24-1 Feb/March 1960,1990,4.0,1960,2,NCDS 1958,30,4,0,0.248586166179852,-1.39196574835712,NCDS
3-9 March 1960,1990,11.0,1960,2,NCDS 1958,30,5,0,0.683611956994593,-0.380364836678643,NCDS
10-16 March 1960,1990,8.0,1960,2,NCDS 1958,30,6,0,0.497172332359704,-0.698818567797177,NCDS
17-23 March 1960,1990,8.0,1960,2,NCDS 1958,30,7,0,0.497172332359704,-0.698818567797177,NCDS
24-30 March 1960,1990,11.0,1960,2,NCDS 1958,30,8,0,0.683611956994593,-0.380364836678643,NCDS
31-6 March/April 1960,1990,10.0,1960,2,NCDS 1958,30,9,0,0.62146541544963,-0.475675016482968,NCDS
8-14 March 1968,1990,6.0,1968,3,BCS70 1970,22,1,0,0.359114782062217,-1.0241132144029,BCS70
15-21 March 1968,1990,14.0,1968,3,BCS70 1970,22,2,0,0.837934491478506,-0.176815354015697,BCS70
22-28 March 1968,1990,8.0,1968,3,BCS70 1970,22,3,0,0.478819709416289,-0.73643114195112,BCS70
29-4 March/April 1968,1990,14.0,1968,3,BCS70 1970,22,4,0,0.837934491478506,-0.176815354015697,BCS70
5-11 April 1968,1990,9.0,1968,3,BCS70 1970,22,5,0,0.538672173093325,-0.618648106294737,BCS70
12-18 April 1968,1990,9.0,1968,3,BCS70 1970,22,6,0,0.538672173093325,-0.618648106294737,BCS70
19-25 April 1968,1990,6.0,1968,3,BCS70 1970,22,7,0,0.359114782062217,-1.0241132144029,BCS70
26-2 April/May 1968,1990,7.0,1968,3,BCS70 1970,22,8,0,0.418967245739253,-0.869962534575643,BCS70
3-9 May 1968,1990,5.0,1968,3,BCS70 1970,22,9,0,0.299262318385181,-1.20643477119686,BCS70
8-14 March 1969,1990,10.0,1969,3,BCS70 1970,21,1,0,0.619271736437949,-0.479211109996649,BCS70
15-21 March 1969,1990,12.0,1969,3,BCS70 1970,21,2,0,0.743126083725539,-0.296889553202694,BCS70
22-28 March 1969,1990,8.0,1969,3,BCS70 1970,21,3,0,0.495417389150359,-0.702354661310859,BCS70
29-4 March/April 1969,1990,9.0,1969,3,BCS70 1970,21,4,0,0.557344562794154,-0.584571625654475,BCS70
5-11 April 1969,1990,9.0,1969,3,BCS70 1970,21,5,0,0.557344562794154,-0.584571625654475,BCS70
12-18 April 1969,1990,13.0,1969,3,BCS70 1970,21,6,0,0.805053257369334,-0.216846845529158,BCS70
19-25 April 1969,1990,13.0,1969,3,BCS70 1970,21,7,0,0.805053257369334,-0.216846845529158,BCS70
26-2 April/May 1969,1990,8.0,1969,3,BCS70 1970,21,8,0,0.495417389150359,-0.702354661310859,BCS70
3-9 May 1969,1990,8.0,1969,3,BCS70 1970,21,9,0,0.495417389150359,-0.702354661310859,BCS70
8-14 March 1970,1990,10.0,1970,3,BCS70 1970,20,1,0,0.655651717807501,-0.422125549001272,BCS70
15-21 March 1970,1990,10.0,1970,3,BCS70 1970,20,2,0,0.655651717807501,-0.422125549001272,BCS70
22-28 March 1970,1990,11.0,1970,3,BCS70 1970,20,3,0,0.721216889588251,-0.326815369196947,BCS70
29-4 March/April 1970,1990,8.0,1970,3,BCS70 1970,20,4,0,0.524521374246001,-0.645269100315481,BCS70
5-11 April 1970,1990,9.0,1970,3,BCS70 1970,20,5,1,0.590086546026751,-0.527486064659098,BCS70
12-18 April 1970,1990,8.0,1970,3,BCS70 1970,20,6,0,0.524521374246001,-0.645269100315481,BCS70
19-25 April 1970,1990,11.0,1970,3,BCS70 1970,20,7,0,0.721216889588251,-0.326815369196947,BCS70
26-2 April/May 1970,1990,12.0,1970,3,BCS70 1970,20,8,0,0.786782061369001,-0.239803992207317,BCS70
3-9 May 1970,1990,8.0,1970,3,BCS70 1970,20,9,0,0.524521374246001,-0.645269100315481,BCS70
8-14 March 1971,1990,8.0,1971,3,BCS70 1970,19,1,0,0.504111660732852,-0.68495748637602,BCS70
15-21 March 1971,1990,6.0,1971,3,BCS70 1970,19,2,0,0.378083745549639,-0.972639558827801,BCS70
22-28 March 1971,1990,7.0,1971,3,BCS70 1970,19,3,0,0.441097703141246,-0.818488879000543,BCS70
29-4 March/April 1971,1990,9.0,1971,3,BCS70 1970,19,4,0,0.567125618324459,-0.567174450719637,BCS70
5-11 April 1971,1990,7.0,1971,3,BCS70 1970,19,5,0,0.441097703141246,-0.818488879000543,BCS70
12-18 April 1971,1990,7.0,1971,3,BCS70 1970,19,6,0,0.441097703141246,-0.818488879000543,BCS70
19-25 April 1971,1990,14.0,1971,3,BCS70 1970,19,7,0,0.882195406282492,-0.125341698440598,BCS70
26-2 April/May 1971,1990,12.0,1971,3,BCS70 1970,19,8,0,0.756167491099278,-0.279492378267856,BCS70
3-9 May 1971,1990,9.0,1971,3,BCS70 1970,19,9,0,0.567125618324459,-0.567174450719637,BCS70
8-14 March 1972,1990,8.0,1972,3,BCS70 1970,18,1,0,0.537806087292651,-0.620257216333315,BCS70
15-21 March 1972,1990,7.0,1972,3,BCS70 1970,18,2,0,0.470580326381069,-0.753788608957838,BCS70
22-28 March 1972,1990,10.0,1972,3,BCS70 1970,18,3,0,0.672257609115813,-0.397113665019105,BCS70
29-4 March/April 1972,1990,6.0,1972,3,BCS70 1970,18,4,0,0.403354565469488,-0.907939288785096,BCS70
5-11 April 1972,1990,6.0,1972,3,BCS70 1970,18,5,0,0.403354565469488,-0.907939288785096,BCS70
12-18 April 1972,1990,10.0,1972,3,BCS70 1970,18,6,0,0.672257609115813,-0.397113665019105,BCS70
19-25 April 1972,1990,8.0,1972,3,BCS70 1970,18,7,0,0.537806087292651,-0.620257216333315,BCS70
26-2 April/May 1972,1990,7.0,1972,3,BCS70 1970,18,8,0,0.470580326381069,-0.753788608957838,BCS70
3-9 May 1972,1990,10.0,1972,3,BCS70 1970,18,9,0,0.672257609115813,-0.397113665019105,BCS70
3-9 February 1944,1991,22.0,1944,1,NSHD 1946,47,1,0,1.50455641231685,0.408498112109074,NSHD
10-16 February 1944,1991,41.0,1944,1,NSHD 1946,47,2,0,2.80394604113594,1.03102772545507,NSHD
17-23 February 1944,1991,27.0,1944,1,NSHD 1946,47,3,0,1.84650105147977,0.613292524755087,NSHD
24-1 Feb/March 1944,1991,23.0,1944,1,NSHD 1946,47,4,0,1.57294534014943,0.452949874679908,NSHD
3-9 March 1944,1991,35.0,1944,1,NSHD 1946,47,5,0,2.39361247414044,0.872803720240172,NSHD
10-16 March 1944,1991,37.0,1944,1,NSHD 1946,47,6,0,2.5303903298056,0.928373571394983,NSHD
17-23 March 1944,1991,37.0,1944,1,NSHD 1946,47,7,0,2.5303903298056,0.928373571394983,NSHD
24-30 March 1944,1991,39.0,1944,1,NSHD 1946,47,8,0,2.66716818547077,0.981017304880405,NSHD
31-6 March/April 1944,1991,37.0,1944,1,NSHD 1946,47,9,0,2.5303903298056,0.928373571394983,NSHD
3-9 February 1945,1991,30.0,1945,1,NSHD 1946,46,1,0,2.18420094648708,0.781250062114918,NSHD
10-16 February 1945,1991,33.0,1945,1,NSHD 1946,46,2,0,2.40262104113578,0.876560241919243,NSHD
17-23 February 1945,1991,32.0,1945,1,NSHD 1946,46,3,0,2.32981434291955,0.845788583252489,NSHD
24-2 Feb/March 1945,1991,30.0,1945,1,NSHD 1946,46,4,0,2.18420094648708,0.781250062114918,NSHD
3-9 March 1945,1991,17.0,1945,1,NSHD 1946,46,5,0,1.23771386967601,0.213266024508979,NSHD
10-16 March 1945,1991,32.0,1945,1,NSHD 1946,46,6,0,2.32981434291955,0.845788583252489,NSHD
17-23 March 1945,1991,37.0,1945,1,NSHD 1946,46,7,0,2.69384783400073,0.990970593096987,NSHD
24-30 March 1945,1991,36.0,1945,1,NSHD 1946,46,8,0,2.62104113578449,0.963571618908873,NSHD
31-6 March/April 1945,1991,37.0,1945,1,NSHD 1946,46,9,0,2.69384783400073,0.990970593096987,NSHD
3-9 February 1946,1991,34.0,1946,1,NSHD 1946,45,1,0,2.42553950419119,0.886053975600471,NSHD
10-16 February 1946,1991,31.0,1946,1,NSHD 1946,45,2,0,2.21152131264491,0.793680655469456,NSHD
17-23 February 1946,1991,20.0,1946,1,NSHD 1946,45,3,0,1.42678794364188,0.3554257245383,NSHD
24-2 Feb/March 1946,1991,25.0,1946,1,NSHD 1946,45,4,0,1.78348492955235,0.57856927585251,NSHD
3-9 March 1946,1991,28.0,1946,1,NSHD 1946,45,5,1,1.99750312109863,0.691897961159513,NSHD
10-16 March 1946,1991,20.0,1946,1,NSHD 1946,45,6,0,1.42678794364188,0.3554257245383,NSHD
17-23 March 1946,1991,29.0,1946,1,NSHD 1946,45,7,0,2.06884251828072,0.726989280970784,NSHD
24-30 March 1946,1991,39.0,1946,1,NSHD 1946,45,8,0,2.78223649010166,1.02325509711396,NSHD
31-6 March/April 1946,1991,29.0,1946,1,NSHD 1946,45,9,0,2.06884251828072,0.726989280970784,NSHD
3-9 February 1947,1991,37.0,1947,1,NSHD 1946,44,1,0,2.0083318632706,0.697304458726895,NSHD
10-16 February 1947,1991,32.0,1947,1,NSHD 1946,44,2,0,1.73693566553133,0.552122448882397,NSHD
17-23 February 1947,1991,35.0,1947,1,NSHD 1946,44,3,0,1.89977338417489,0.641734607572084,NSHD
24-2 Feb/March 1947,1991,31.0,1947,1,NSHD 1946,44,4,0,1.68265642598347,0.520373750567817,NSHD
3-9 March 1947,1991,40.0,1947,1,NSHD 1946,44,5,0,2.17116958191416,0.775266000196607,NSHD
10-16 March 1947,1991,27.0,1947,1,NSHD 1946,44,6,0,1.46553946779206,0.382223412086999,NSHD
17-23 March 1947,1991,26.0,1947,1,NSHD 1946,44,7,0,1.4112602282442,0.344483084104153,NSHD
24-30 March 1947,1991,31.0,1947,1,NSHD 1946,44,8,0,1.68265642598347,0.520373750567817,NSHD
31-6 March/April 1947,1991,31.0,1947,1,NSHD 1946,44,9,0,1.68265642598347,0.520373750567817,NSHD
3-9 February 1948,1991,21.0,1948,1,NSHD 1946,43,1,0,1.29689671144048,0.259974265648488,NSHD
10-16 February 1948,1991,22.0,1948,1,NSHD 1946,43,2,0,1.35865369769955,0.306494281283381,NSHD
17-23 February 1948,1991,25.0,1948,1,NSHD 1946,43,3,0,1.54392465647676,0.434327652793266,NSHD
24-1 Feb/March 1948,1991,30.0,1948,1,NSHD 1946,43,4,0,1.85270958777212,0.61664920958722,NSHD
3-9 March 1948,1991,31.0,1948,1,NSHD 1946,43,5,0,1.91446657403119,0.649439032410211,NSHD
10-16 March 1948,1991,20.0,1948,1,NSHD 1946,43,6,0,1.23513972518141,0.211184101479056,NSHD
17-23 March 1948,1991,28.0,1948,1,NSHD 1946,43,7,0,1.72919561525398,0.547656338100269,NSHD
24-30 March 1948,1991,20.0,1948,1,NSHD 1946,43,8,0,1.23513972518141,0.211184101479056,NSHD
31-6 March/April 1948,1991,25.0,1948,1,NSHD 1946,43,9,0,1.54392465647676,0.434327652793266,NSHD
3-9 February 1956,1991,11.0,1956,2,NCDS 1958,35,1,0,0.7818052594172,-0.246149598327927,NCDS
10-16 February 1956,1991,16.0,1956,2,NCDS 1958,35,2,0,1.13717128642502,0.128543851113484,NCDS
17-23 February 1956,1991,15.0,1956,2,NCDS 1958,35,3,0,1.06609808102345,0.0640053299759124,NCDS
24-1 Feb/March 1956,1991,9.0,1956,2,NCDS 1958,35,4,0,0.639658848614073,-0.446820293790078,NCDS
3-9 March 1956,1991,16.0,1956,2,NCDS 1958,35,5,0,1.13717128642502,0.128543851113484,NCDS
10-16 March 1956,1991,13.0,1956,2,NCDS 1958,35,6,0,0.923951670220327,-0.0790955136647609,NCDS
17-23 March 1956,1991,17.0,1956,2,NCDS 1958,35,7,0,1.20824449182658,0.189168472929918,NCDS
24-30 March 1956,1991,13.0,1956,2,NCDS 1958,35,8,0,0.923951670220327,-0.0790955136647609,NCDS
31-6 March/April 1956,1991,11.0,1956,2,NCDS 1958,35,9,0,0.7818052594172,-0.246149598327927,NCDS
3-9 February 1957,1991,7.0,1957,2,NCDS 1958,34,1,0,0.489827335864108,-0.713702325763936,NCDS
10-16 February 1957,1991,13.0,1957,2,NCDS 1958,34,2,0,0.909679338033343,-0.0946631173577126,NCDS
17-23 February 1957,1991,11.0,1957,2,NCDS 1958,34,3,0,0.769728670643598,-0.261717202020879,NCDS
24-2 Feb/March 1957,1991,19.0,1957,2,NCDS 1958,34,4,0,1.32953134020258,0.284826504347191,NCDS
3-9 March 1957,1991,11.0,1957,2,NCDS 1958,34,5,0,0.769728670643598,-0.261717202020879,NCDS
10-16 March 1957,1991,14.0,1957,2,NCDS 1958,34,6,0,0.979654671728216,-0.0205551452039906,NCDS
17-23 March 1957,1991,17.0,1957,2,NCDS 1958,34,7,0,1.18958067281283,0.173600869236967,NCDS
24-30 March 1957,1991,12.0,1957,2,NCDS 1958,34,8,0,0.839704004338471,-0.174705825031249,NCDS
31-6 March/April 1957,1991,13.0,1957,2,NCDS 1958,34,9,0,0.909679338033343,-0.0946631173577126,NCDS
3-9 February 1958,1991,13.0,1958,2,NCDS 1958,33,1,0,0.888494002665482,-0.11822738136465,NCDS
10-16 February 1958,1991,12.0,1958,2,NCDS 1958,33,2,0,0.820148310152753,-0.198270089038186,NCDS
17-23 February 1958,1991,8.0,1958,2,NCDS 1958,33,3,0,0.546765540101835,-0.603735197146351,NCDS
24-2 Feb/March 1958,1991,12.0,1958,2,NCDS 1958,33,4,0,0.820148310152753,-0.198270089038186,NCDS
3-9 March 1958,1991,6.0,1958,2,NCDS 1958,33,5,1,0.410074155076376,-0.891417269598132,NCDS
10-16 March 1958,1991,20.0,1958,2,NCDS 1958,33,6,0,1.36691385025459,0.312555534727804,NCDS
17-23 March 1958,1991,13.0,1958,2,NCDS 1958,33,7,0,0.888494002665482,-0.11822738136465,NCDS
24-30 March 1958,1991,14.0,1958,2,NCDS 1958,33,8,0,0.956839695178211,-0.044119409210928,NCDS
31-6 March/April 1958,1991,13.0,1958,2,NCDS 1958,33,9,0,0.888494002665482,-0.11822738136465,NCDS
3-9 February 1959,1991,7.0,1959,2,NCDS 1958,32,1,0,0.463568483965497,-0.768801150919902,NCDS
10-16 February 1959,1991,10.0,1959,2,NCDS 1958,32,2,0,0.662240691379282,-0.41212620698117,NCDS
17-23 February 1959,1991,14.0,1959,2,NCDS 1958,32,3,0,0.927136967930995,-0.0756539703599569,NCDS
24-2 Feb/March 1959,1991,13.0,1959,2,NCDS 1958,32,4,0,0.860912898793066,-0.149761942513679,NCDS
3-9 March 1959,1991,11.0,1959,2,NCDS 1958,32,5,0,0.72846476051721,-0.316816027176845,NCDS
10-16 March 1959,1991,9.0,1959,2,NCDS 1958,32,6,0,0.596016622241354,-0.517486722638996,NCDS
17-23 March 1959,1991,7.0,1959,2,NCDS 1958,32,7,0,0.463568483965497,-0.768801150919902,NCDS
24-30 March 1959,1991,13.0,1959,2,NCDS 1958,32,8,0,0.860912898793066,-0.149761942513679,NCDS
31-6 March/April 1959,1991,10.0,1959,2,NCDS 1958,32,9,0,0.662240691379282,-0.41212620698117,NCDS
3-9 February 1960,1991,11.0,1960,2,NCDS 1958,31,1,0,0.683611956994593,-0.380364836678643,NCDS
10-16 February 1960,1991,18.0,1960,2,NCDS 1958,31,2,0,1.11863774780933,0.112111648419151,NCDS
17-23 February 1960,1991,9.0,1960,2,NCDS 1958,31,3,0,0.559318873904667,-0.581035532140794,NCDS
24-1 Feb/March 1960,1991,13.0,1960,2,NCDS 1958,31,4,0,0.807905040084519,-0.213310752015476,NCDS
3-9 March 1960,1991,16.0,1960,2,NCDS 1958,31,5,0,0.994344664719408,-0.0056713872372318,NCDS
10-16 March 1960,1991,9.0,1960,2,NCDS 1958,31,6,0,0.559318873904667,-0.581035532140794,NCDS
17-23 March 1960,1991,10.0,1960,2,NCDS 1958,31,7,0,0.62146541544963,-0.475675016482968,NCDS
24-30 March 1960,1991,11.0,1960,2,NCDS 1958,31,8,0,0.683611956994593,-0.380364836678643,NCDS
31-6 March/April 1960,1991,10.0,1960,2,NCDS 1958,31,9,0,0.62146541544963,-0.475675016482968,NCDS
8-14 March 1968,1991,18.0,1968,3,BCS70 1970,23,1,0,1.07734434618665,0.0744990742652087,BCS70
15-21 March 1968,1991,11.0,1968,3,BCS70 1970,23,2,0,0.658377100447397,-0.417977410832585,BCS70
22-28 March 1968,1991,6.0,1968,3,BCS70 1970,23,3,0,0.359114782062217,-1.0241132144029,BCS70
29-4 March/April 1968,1991,13.0,1968,3,BCS70 1970,23,4,0,0.778082027801469,-0.250923326169419,BCS70
5-11 April 1968,1991,8.0,1968,3,BCS70 1970,23,5,0,0.478819709416289,-0.73643114195112,BCS70
12-18 April 1968,1991,15.0,1968,3,BCS70 1970,23,6,0,0.897786955155542,-0.107822482528746,BCS70
19-25 April 1968,1991,13.0,1968,3,BCS70 1970,23,7,0,0.778082027801469,-0.250923326169419,BCS70
26-2 April/May 1968,1991,13.0,1968,3,BCS70 1970,23,8,0,0.778082027801469,-0.250923326169419,BCS70
3-9 May 1968,1991,9.0,1968,3,BCS70 1970,23,9,0,0.538672173093325,-0.618648106294737,BCS70
8-14 March 1969,1991,10.0,1969,3,BCS70 1970,22,1,0,0.619271736437949,-0.479211109996649,BCS70
15-21 March 1969,1991,13.0,1969,3,BCS70 1970,22,2,0,0.805053257369334,-0.216846845529158,BCS70
22-28 March 1969,1991,9.0,1969,3,BCS70 1970,22,3,0,0.557344562794154,-0.584571625654475,BCS70
29-4 March/April 1969,1991,6.0,1969,3,BCS70 1970,22,4,0,0.371563041862769,-0.990036733762639,BCS70
5-11 April 1969,1991,11.0,1969,3,BCS70 1970,22,5,0,0.681198910081744,-0.383900930192324,BCS70
12-18 April 1969,1991,10.0,1969,3,BCS70 1970,22,6,0,0.619271736437949,-0.479211109996649,BCS70
19-25 April 1969,1991,6.0,1969,3,BCS70 1970,22,7,0,0.371563041862769,-0.990036733762639,BCS70
26-2 April/May 1969,1991,10.0,1969,3,BCS70 1970,22,8,0,0.619271736437949,-0.479211109996649,BCS70
3-9 May 1969,1991,13.0,1969,3,BCS70 1970,22,9,0,0.805053257369334,-0.216846845529158,BCS70
8-14 March 1970,1991,12.0,1970,3,BCS70 1970,21,1,0,0.786782061369001,-0.239803992207317,BCS70
15-21 March 1970,1991,10.0,1970,3,BCS70 1970,21,2,0,0.655651717807501,-0.422125549001272,BCS70
22-28 March 1970,1991,12.0,1970,3,BCS70 1970,21,3,0,0.786782061369001,-0.239803992207317,BCS70
29-4 March/April 1970,1991,10.0,1970,3,BCS70 1970,21,4,0,0.655651717807501,-0.422125549001272,BCS70
5-11 April 1970,1991,8.0,1970,3,BCS70 1970,21,5,1,0.524521374246001,-0.645269100315481,BCS70
12-18 April 1970,1991,7.0,1970,3,BCS70 1970,21,6,0,0.45895620246525,-0.778800492940004,BCS70
19-25 April 1970,1991,8.0,1970,3,BCS70 1970,21,7,0,0.524521374246001,-0.645269100315481,BCS70
26-2 April/May 1970,1991,10.0,1970,3,BCS70 1970,21,8,0,0.655651717807501,-0.422125549001272,BCS70
3-9 May 1970,1991,7.0,1970,3,BCS70 1970,21,9,0,0.45895620246525,-0.778800492940004,BCS70
8-14 March 1971,1991,11.0,1971,3,BCS70 1970,20,1,0,0.693153533507672,-0.366503755257486,BCS70
15-21 March 1971,1991,12.0,1971,3,BCS70 1970,20,2,0,0.756167491099278,-0.279492378267856,BCS70
22-28 March 1971,1991,9.0,1971,3,BCS70 1970,20,3,0,0.567125618324459,-0.567174450719637,BCS70
29-4 March/April 1971,1991,6.0,1971,3,BCS70 1970,20,4,0,0.378083745549639,-0.972639558827801,BCS70
5-11 April 1971,1991,9.0,1971,3,BCS70 1970,20,5,0,0.567125618324459,-0.567174450719637,BCS70
12-18 April 1971,1991,14.0,1971,3,BCS70 1970,20,6,0,0.882195406282492,-0.125341698440598,BCS70
19-25 April 1971,1991,6.0,1971,3,BCS70 1970,20,7,0,0.378083745549639,-0.972639558827801,BCS70
26-2 April/May 1971,1991,10.0,1971,3,BCS70 1970,20,8,0,0.630139575916065,-0.461813935061811,BCS70
3-9 May 1971,1991,10.0,1971,3,BCS70 1970,20,9,0,0.630139575916065,-0.461813935061811,BCS70
8-14 March 1972,1991,13.0,1972,3,BCS70 1970,19,1,0,0.873934891850557,-0.134749400551614,BCS70
15-21 March 1972,1991,12.0,1972,3,BCS70 1970,19,2,0,0.806709130938976,-0.214792108225151,BCS70
22-28 March 1972,1991,12.0,1972,3,BCS70 1970,19,3,0,0.806709130938976,-0.214792108225151,BCS70
29-4 March/April 1972,1991,9.0,1972,3,BCS70 1970,19,4,0,0.605031848204232,-0.502474180676932,BCS70
5-11 April 1972,1991,7.0,1972,3,BCS70 1970,19,5,0,0.470580326381069,-0.753788608957838,BCS70
12-18 April 1972,1991,6.0,1972,3,BCS70 1970,19,6,0,0.403354565469488,-0.907939288785096,BCS70
19-25 April 1972,1991,7.0,1972,3,BCS70 1970,19,7,0,0.470580326381069,-0.753788608957838,BCS70
26-2 April/May 1972,1991,9.0,1972,3,BCS70 1970,19,8,0,0.605031848204232,-0.502474180676932,BCS70
3-9 May 1972,1991,7.0,1972,3,BCS70 1970,19,9,0,0.470580326381069,-0.753788608957838,BCS70
3-9 February 1944,1992,30.0,1944,1,NSHD 1946,48,1,0,2.05166783497752,0.718653040412914,NSHD
10-16 February 1944,1992,43.0,1944,1,NSHD 1946,48,2,0,2.94072389680111,1.07865577444432,NSHD
17-23 February 1944,1992,37.0,1944,1,NSHD 1946,48,3,0,2.5303903298056,0.928373571394983,NSHD
24-1 Feb/March 1944,1992,37.0,1944,1,NSHD 1946,48,4,0,2.5303903298056,0.928373571394983,NSHD
3-9 March 1944,1992,34.0,1944,1,NSHD 1946,48,5,0,2.32522354630785,0.84381618336692,NSHD
10-16 March 1944,1992,39.0,1944,1,NSHD 1946,48,6,0,2.66716818547077,0.981017304880405,NSHD
17-23 March 1944,1992,35.0,1944,1,NSHD 1946,48,7,0,2.39361247414044,0.872803720240172,NSHD
24-30 March 1944,1992,38.0,1944,1,NSHD 1946,48,8,0,2.59877925763819,0.955041818477144,NSHD
31-6 March/April 1944,1992,43.0,1944,1,NSHD 1946,48,9,0,2.94072389680111,1.07865577444432,NSHD
3-9 February 1945,1992,29.0,1945,1,NSHD 1946,47,1,0,2.11139424827084,0.747348510439237,NSHD
10-16 February 1945,1992,38.0,1945,1,NSHD 1946,47,2,0,2.76665453221696,1.01763884017915,NSHD
17-23 February 1945,1992,26.0,1945,1,NSHD 1946,47,3,0,1.89297415362213,0.638149218474245,NSHD
24-2 Feb/March 1945,1992,36.0,1945,1,NSHD 1946,47,4,0,2.62104113578449,0.963571618908873,NSHD
3-9 March 1945,1992,30.0,1945,1,NSHD 1946,47,5,0,2.18420094648708,0.781250062114918,NSHD
10-16 March 1945,1992,30.0,1945,1,NSHD 1946,47,6,0,2.18420094648708,0.781250062114918,NSHD
17-23 March 1945,1992,28.0,1945,1,NSHD 1946,47,7,0,2.03858755005461,0.712257190627967,NSHD
24-30 March 1945,1992,35.0,1945,1,NSHD 1946,47,8,0,2.54823443756826,0.935400741942176,NSHD
31-6 March/April 1945,1992,37.0,1945,1,NSHD 1946,47,9,0,2.69384783400073,0.990970593096987,NSHD
3-9 February 1946,1992,30.0,1946,1,NSHD 1946,46,1,0,2.14018191546281,0.760890832646465,NSHD
10-16 February 1946,1992,35.0,1946,1,NSHD 1946,46,2,0,2.49687890137328,0.915041512473723,NSHD
17-23 February 1946,1992,19.0,1946,1,NSHD 1946,46,3,0,1.35544854645978,0.30413243015075,NSHD
24-2 Feb/March 1946,1992,38.0,1946,1,NSHD 1946,46,4,0,2.71089709291957,0.997279610710695,NSHD
3-9 March 1946,1992,32.0,1946,1,NSHD 1946,46,5,1,2.282860709827,0.825429353784036,NSHD
