birth_week,cause,deaths,death_year,birth_year,group,cohort,study,age,week_in_year,rate
17-23 March 1960,other,2.0,1994,1960,2,0,NCDS,34,4,0.13042911177774877
17-23 March 1960,respiratory,2.0,1994,1960,2,0,NCDS,34,4,0.13042911177774877
19-25 April 1968,cancer,0.0,1994,1968,3,0,BCS70,26,3,0.0
19-25 April 1968,cardiovascular,0.0,1994,1968,3,0,BCS70,26,3,0.0
19-25 April 1968,external,4.0,1994,1968,3,0,BCS70,26,3,0.26085822355549754
19-25 April 1968,other,1.0,1994,1968,3,0,BCS70,26,3,0.06521455588887438
19-25 April 1968,respiratory,0.0,1994,1968,3,0,BCS70,26,3,0.0
19-25 April 1969,cancer,2.0,1994,1969,3,0,BCS70,25,3,0.13042911177774877
19-25 April 1969,cardiovascular,1.0,1994,1969,3,0,BCS70,25,3,0.06521455588887438
19-25 April 1969,external,5.0,1994,1969,3,0,BCS70,25,3,0.326072779444372
19-25 April 1969,other,2.0,1994,1969,3,0,BCS70,25,3,0.13042911177774877
19-25 April 1969,respiratory,0.0,1994,1969,3,0,BCS70,25,3,0.0
19-25 April 1970,cancer,2.0,1994,1970,3,0,BCS70,24,3,0.13042911177774877
19-25 April 1970,cardiovascular,1.0,1994,1970,3,0,BCS70,24,3,0.06521455588887438
19-25 April 1970,external,8.0,1994,1970,3,0,BCS70,24,3,0.5217164471109951
19-25 April 1970,other,3.0,1994,1970,3,0,BCS70,24,3,0.1956436676666232
19-25 April 1970,respiratory,1.0,1994,1970,3,0,BCS70,24,3,0.06521455588887438
19-25 April 1971,cancer,1.0,1994,1971,3,0,BCS70,23,3,0.06521455588887438
19-25 April 1971,cardiovascular,0.0,1994,1971,3,0,BCS70,23,3,0.0
19-25 April 1971,external,4.0,1994,1971,3,0,BCS70,23,3,0.26085822355549754
19-25 April 1971,other,0.0,1994,1971,3,0,BCS70,23,3,0.0
19-25 April 1971,respiratory,1.0,1994,1971,3,0,BCS70,23,3,0.06521455588887438
19-25 April 1972,cancer,1.0,1994,1972,3,0,BCS70,22,3,0.06521455588887438
19-25 April 1972,cardiovascular,1.0,1994,1972,3,0,BCS70,22,3,0.06521455588887438
19-25 April 1972,external,7.0,1994,1972,3,0,BCS70,22,3,0.45650189122212076
19-25 April 1972,other,2.0,1994,1972,3,0,BCS70,22,3,0.13042911177774877
19-25 April 1972,respiratory,0.0,1994,1972,3,0,BCS70,22,3,0.0
22-28 March 1968,cancer,1.0,1994,1968,3,0,BCS70,26,4,0.06521455588887438
22-28 March 1968,cardiovascular,1.0,1994,1968,3,0,BCS70,26,4,0.06521455588887438
22-28 March 1968,external,10.0,1994,1968,3,0,BCS70,26,4,0.652145558888744
22-28 March 1968,other,4.0,1994,1968,3,0,BCS70,26,4,0.26085822355549754
22-28 March 1968,respiratory,0.0,1994,1968,3,0,BCS70,26,4,0.0
22-28 March 1969,cancer,0.0,1994,1969,3,0,BCS70,25,4,0.0
22-28 March 1969,cardiovascular,0.0,1994,1969,3,0,BCS70,25,4,0.0
22-28 March 1969,external,3.0,1994,1969,3,0,BCS70,25,4,0.1956436676666232
22-28 March 1969,other,2.0,1994,1969,3,0,BCS70,25,4,0.13042911177774877
22-28 March 1969,respiratory,0.0,1994,1969,3,0,BCS70,25,4,0.0
22-28 March 1970,cancer,2.0,1994,1970,3,0,BCS70,24,4,0.13042911177774877
22-28 March 1970,cardiovascular,4.0,1994,1970,3,0,BCS70,24,4,0.26085822355549754
22-28 March 1970,external,5.0,1994,1970,3,0,BCS70,24,4,0.326072779444372
22-28 March 1970,other,2.0,1994,1970,3,0,BCS70,24,4,0.13042911177774877
22-28 March 1970,respiratory,1.0,1994,1970,3,0,BCS70,24,4,0.06521455588887438
22-28 March 1971,cancer,1.0,1994,1971,3,0,BCS70,23,4,0.06521455588887438
22-28 March 1971,cardiovascular,1.0,1994,1971,3,0,BCS70,23,4,0.06521455588887438
22-28 March 1971,external,10.0,1994,1971,3,0,BCS70,23,4,0.652145558888744
22-28 March 1971,other,1.0,1994,1971,3,0,BCS70,23,4,0.06521455588887438
22-28 March 1971,respiratory,0.0,1994,1971,3,0,BCS70,23,4,0.0
22-28 March 1972,cancer,0.0,1994,1972,3,0,BCS70,22,4,0.0
22-28 March 1972,cardiovascular,0.0,1994,1972,3,0,BCS70,22,4,0.0
22-28 March 1972,external,1.0,1994,1972,3,0,BCS70,22,4,0.06521455588887438
22-28 March 1972,other,0.0,1994,1972,3,0,BCS70,22,4,0.0
22-28 March 1972,respiratory,0.0,1994,1972,3,0,BCS70,22,4,0.0
24-1 Feb/March 1944,cancer,19.0,1994,1944,1,0,NSHD,50,5,1.2390765618886135
24-1 Feb/March 1944,cardiovascular,12.0,1994,1944,1,0,NSHD,50,5,0.7825746706664928
24-1 Feb/March 1944,external,1.0,1994,1944,1,0,NSHD,50,5,0.06521455588887438
24-1 Feb/March 1944,other,12.0,1994,1944,1,0,NSHD,50,5,0.7825746706664928
24-1 Feb/March 1944,respiratory,3.0,1994,1944,1,0,NSHD,50,5,0.1956436676666232
24-1 Feb/March 1948,cancer,14.0,1994,1948,1,0,NSHD,46,5,0.9130037824442415
24-1 Feb/March 1948,cardiovascular,10.0,1994,1948,1,0,NSHD,46,5,0.652145558888744
24-1 Feb/March 1948,external,3.0,1994,1948,1,0,NSHD,46,5,0.1956436676666232
24-1 Feb/March 1948,other,4.0,1994,1948,1,0,NSHD,46,5,0.26085822355549754
24-1 Feb/March 1948,respiratory,0.0,1994,1948,1,0,NSHD,46,5,0.0
24-1 Feb/March 1956,cancer,8.0,1994,1956,2,0,NCDS,38,5,0.5217164471109951
24-1 Feb/March 1956,cardiovascular,1.0,1994,1956,2,0,NCDS,38,5,0.06521455588887438
24-1 Feb/March 1956,external,6.0,1994,1956,2,0,NCDS,38,5,0.3912873353332464
24-1 Feb/March 1956,other,4.0,1994,1956,2,0,NCDS,38,5,0.26085822355549754
24-1 Feb/March 1956,respiratory,1.0,1994,1956,2,0,NCDS,38,5,0.06521455588887438
24-1 Feb/March 1960,cancer,3.0,1994,1960,2,0,NCDS,34,5,0.1956436676666232
24-1 Feb/March 1960,cardiovascular,0.0,1994,1960,2,0,NCDS,34,5,0.0
24-1 Feb/March 1960,external,7.0,1994,1960,2,0,NCDS,34,5,0.45650189122212076
24-1 Feb/March 1960,other,3.0,1994,1960,2,0,NCDS,34,5,0.1956436676666232
24-1 Feb/March 1960,respiratory,0.0,1994,1960,2,0,NCDS,34,5,0.0
24-2 Feb/March 1945,cancer,14.0,1994,1945,1,0,NSHD,49,5,0.9130037824442415
24-2 Feb/March 1945,cardiovascular,11.0,1994,1945,1,0,NSHD,49,5,0.7173601147776184
24-2 Feb/March 1945,external,6.0,1994,1945,1,0,NSHD,49,5,0.3912873353332464
24-2 Feb/March 1945,other,5.0,1994,1945,1,0,NSHD,49,5,0.326072779444372
24-2 Feb/March 1945,respiratory,1.0,1994,1945,1,0,NSHD,49,5,0.06521455588887438
24-2 Feb/March 1946,cancer,15.0,1994,1946,1,0,NSHD,48,5,0.978218338333116
24-2 Feb/March 1946,cardiovascular,16.0,1994,1946,1,0,NSHD,48,5,1.0434328942219901
24-2 Feb/March 1946,external,3.0,1994,1946,1,0,NSHD,48,5,0.1956436676666232
24-2 Feb/March 1946,other,2.0,1994,1946,1,0,NSHD,48,5,0.13042911177774877
24-2 Feb/March 1946,respiratory,0.0,1994,1946,1,0,NSHD,48,5,0.0
24-2 Feb/March 1947,cancer,16.0,1994,1947,1,0,NSHD,47,5,1.0434328942219901
24-2 Feb/March 1947,cardiovascular,10.0,1994,1947,1,0,NSHD,47,5,0.652145558888744
24-2 Feb/March 1947,external,6.0,1994,1947,1,0,NSHD,47,5,0.3912873353332464
24-2 Feb/March 1947,other,5.0,1994,1947,1,0,NSHD,47,5,0.326072779444372
24-2 Feb/March 1947,respiratory,2.0,1994,1947,1,0,NSHD,47,5,0.13042911177774877
24-2 Feb/March 1957,cancer,4.0,1994,1957,2,0,NCDS,37,5,0.26085822355549754
24-2 Feb/March 1957,cardiovascular,1.0,1994,1957,2,0,NCDS,37,5,0.06521455588887438
24-2 Feb/March 1957,external,4.0,1994,1957,2,0,NCDS,37,5,0.26085822355549754
24-2 Feb/March 1957,other,1.0,1994,1957,2,0,NCDS,37,5,0.06521455588887438
24-2 Feb/March 1957,respiratory,0.0,1994,1957,2,0,NCDS,37,5,0.0
24-2 Feb/March 1958,cancer,3.0,1994,1958,2,0,NCDS,36,5,0.1956436676666232
24-2 Feb/March 1958,cardiovascular,3.0,1994,1958,2,0,NCDS,36,5,0.1956436676666232
24-2 Feb/March 1958,external,5.0,1994,1958,2,0,NCDS,36,5,0.326072779444372
24-2 Feb/March 1958,other,2.0,1994,1958,2,0,NCDS,36,5,0.13042911177774877
24-2 Feb/March 1958,respiratory,2.0,1994,1958,2,0,NCDS,36,5,0.13042911177774877
24-2 Feb/March 1959,cancer,5.0,1994,1959,2,0,NCDS,35,5,0.326072779444372
24-2 Feb/March 1959,cardiovascular,3.0,1994,1959,2,0,NCDS,35,5,0.1956436676666232
24-2 Feb/March 1959,external,5.0,1994,1959,2,0,NCDS,35,5,0.326072779444372
24-2 Feb/March 1959,other,3.0,1994,1959,2,0,NCDS,35,5,0.1956436676666232
24-2 Feb/March 1959,respiratory,1.0,1994,1959,2,0,NCDS,35,5,0.06521455588887438
24-30 March 1944,cancer,19.0,1994,1944,1,0,NSHD,50,6,1.2390765618886135
24-30 March 1944,cardiovascular,12.0,1994,1944,1,0,NSHD,50,6,0.7825746706664928
24-30 March 1944,external,4.0,1994,1944,1,0,NSHD,50,6,0.26085822355549754
24-30 March 1944,other,4.0,1994,1944,1,0,NSHD,50,6,0.26085822355549754
24-30 March 1944,respiratory,3.0,1994,1944,1,0,NSHD,50,6,0.1956436676666232
24-30 March 1945,cancer,17.0,1994,1945,1,0,NSHD,49,6,1.1086474501108647
24-30 March 1945,cardiovascular,14.0,1994,1945,1,0,NSHD,49,6,0.9130037824442415
24-30 March 1945,external,7.0,1994,1945,1,0,NSHD,49,6,0.45650189122212076
24-30 March 1945,other,8.0,1994,1945,1,0,NSHD,49,6,0.5217164471109951
24-30 March 1945,respiratory,2.0,1994,1945,1,0,NSHD,49,6,0.13042911177774877
24-30 March 1946,cancer,18.0,1994,1946,1,0,NSHD,48,6,1.1738620059997393
24-30 March 1946,cardiovascular,6.0,1994,1946,1,0,NSHD,48,6,0.3912873353332464
24-30 March 1946,external,2.0,1994,1946,1,0,NSHD,48,6,0.13042911177774877
24-30 March 1946,other,4.0,1994,1946,1,0,NSHD,48,6,0.26085822355549754
24-30 March 1946,respiratory,1.0,1994,1946,1,0,NSHD,48,6,0.06521455588887438
24-30 March 1947,cancer,14.0,1994,1947,1,0,NSHD,47,6,0.9130037824442415
24-30 March 1947,cardiovascular,10.0,1994,1947,1,0,NSHD,47,6,0.652145558888744
24-30 March 1947,external,4.0,1994,1947,1,0,NSHD,47,6,0.26085822355549754
24-30 March 1947,other,4.0,1994,1947,1,0,NSHD,47,6,0.26085822355549754
24-30 March 1947,respiratory,8.0,1994,1947,1,0,NSHD,47,6,0.5217164471109951
24-30 March 1948,cancer,6.0,1994,1948,1,0,NSHD,46,6,0.3912873353332464
24-30 March 1948,cardiovascular,8.0,1994,1948,1,0,NSHD,46,6,0.5217164471109951
24-30 March 1948,external,6.0,1994,1948,1,0,NSHD,46,6,0.3912873353332464
24-30 March 1948,other,3.0,1994,1948,1,0,NSHD,46,6,0.1956436676666232
24-30 March 1948,respiratory,2.0,1994,1948,1,0,NSHD,46,6,0.13042911177774877
24-30 March 1956,cancer,1.0,1994,1956,2,0,NCDS,38,6,0.06521455588887438
24-30 March 1956,cardiovascular,6.0,1994,1956,2,0,NCDS,38,6,0.3912873353332464
24-30 March 1956,external,1.0,1994,1956,2,0,NCDS,38,6,0.06521455588887438
24-30 March 1956,other,2.0,1994,1956,2,0,NCDS,38,6,0.13042911177774877
24-30 March 1956,respiratory,0.0,1994,1956,2,0,NCDS,38,6,0.0
24-30 March 1957,cancer,4.0,1994,1957,2,0,NCDS,37,6,0.26085822355549754
24-30 March 1957,cardiovascular,4.0,1994,1957,2,0,NCDS,37,6,0.26085822355549754
24-30 March 1957,external,5.0,1994,1957,2,0,NCDS,37,6,0.326072779444372
24-30 March 1957,other,2.0,1994,1957,2,0,NCDS,37,6,0.13042911177774877
24-30 March 1957,respiratory,0.0,1994,1957,2,0,NCDS,37,6,0.0
24-30 March 1958,cancer,7.0,1994,1958,2,0,NCDS,36,6,0.45650189122212076
24-30 March 1958,cardiovascular,4.0,1994,1958,2,0,NCDS,36,6,0.26085822355549754
24-30 March 1958,external,4.0,1994,1958,2,0,NCDS,36,6,0.26085822355549754
24-30 March 1958,other,4.0,1994,1958,2,0,NCDS,36,6,0.26085822355549754
24-30 March 1958,respiratory,0.0,1994,1958,2,0,NCDS,36,6,0.0
24-30 March 1959,cancer,1.0,1994,1959,2,0,NCDS,35,6,0.06521455588887438
24-30 March 1959,cardiovascular,3.0,1994,1959,2,0,NCDS,35,6,0.1956436676666232
24-30 March 1959,external,5.0,1994,1959,2,0,NCDS,35,6,0.326072779444372
24-30 March 1959,other,1.0,1994,1959,2,0,NCDS,35,6,0.06521455588887438
24-30 March 1959,respiratory,0.0,1994,1959,2,0,NCDS,35,6,0.0
24-30 March 1960,cancer,6.0,1994,1960,2,0,NCDS,34,6,0.3912873353332464
24-30 March 1960,cardiovascular,1.0,1994,1960,2,0,NCDS,34,6,0.06521455588887438
24-30 March 1960,external,4.0,1994,1960,2,0,NCDS,34,6,0.26085822355549754
24-30 March 1960,other,2.0,1994,1960,2,0,NCDS,34,6,0.13042911177774877
24-30 March 1960,respiratory,0.0,1994,1960,2,0,NCDS,34,6,0.0
26-2 April/May 1968,cancer,2.0,1994,1968,3,0,BCS70,26,5,0.13042911177774877
26-2 April/May 1968,cardiovascular,1.0,1994,1968,3,0,BCS70,26,5,0.06521455588887438
26-2 April/May 1968,external,5.0,1994,1968,3,0,BCS70,26,5,0.326072779444372
26-2 April/May 1968,other,1.0,1994,1968,3,0,BCS70,26,5,0.06521455588887438
26-2 April/May 1968,respiratory,0.0,1994,1968,3,0,BCS70,26,5,0.0
26-2 April/May 1969,cancer,0.0,1994,1969,3,0,BCS70,25,5,0.0
26-2 April/May 1969,cardiovascular,3.0,1994,1969,3,0,BCS70,25,5,0.1956436676666232
26-2 April/May 1969,external,6.0,1994,1969,3,0,BCS70,25,5,0.3912873353332464
26-2 April/May 1969,other,2.0,1994,1969,3,0,BCS70,25,5,0.13042911177774877
26-2 April/May 1969,respiratory,0.0,1994,1969,3,0,BCS70,25,5,0.0
26-2 April/May 1970,cancer,0.0,1994,1970,3,0,BCS70,24,5,0.0
26-2 April/May 1970,cardiovascular,1.0,1994,1970,3,0,BCS70,24,5,0.06521455588887438
26-2 April/May 1970,external,3.0,1994,1970,3,0,BCS70,24,5,0.1956436676666232
26-2 April/May 1970,other,1.0,1994,1970,3,0,BCS70,24,5,0.06521455588887438
26-2 April/May 1970,respiratory,1.0,1994,1970,3,0,BCS70,24,5,0.06521455588887438
26-2 April/May 1971,cancer,0.0,1994,1971,3,0,BCS70,23,5,0.0
26-2 April/May 1971,cardiovascular,0.0,1994,1971,3,0,BCS70,23,5,0.0
26-2 April/May 1971,external,6.0,1994,1971,3,0,BCS70,23,5,0.3912873353332464
26-2 April/May 1971,other,1.0,1994,1971,3,0,BCS70,23,5,0.06521455588887438
26-2 April/May 1971,respiratory,0.0,1994,1971,3,0,BCS70,23,5,0.0
26-2 April/May 1972,cancer,1.0,1994,1972,3,0,BCS70,22,5,0.06521455588887438
26-2 April/May 1972,cardiovascular,0.0,1994,1972,3,0,BCS70,22,5,0.0
26-2 April/May 1972,external,6.0,1994,1972,3,0,BCS70,22,5,0.3912873353332464
26-2 April/May 1972,other,2.0,1994,1972,3,0,BCS70,22,5,0.13042911177774877
26-2 April/May 1972,respiratory,0.0,1994,1972,3,0,BCS70,22,5,0.0
29-4 March/April 1968,cancer,0.0,1994,1968,3,0,BCS70,26,6,0.0
29-4 March/April 1968,cardiovascular,0.0,1994,1968,3,0,BCS70,26,6,0.0
29-4 March/April 1968,external,8.0,1994,1968,3,0,BCS70,26,6,0.5217164471109951
29-4 March/April 1968,other,0.0,1994,1968,3,0,BCS70,26,6,0.0
29-4 March/April 1968,respiratory,0.0,1994,1968,3,0,BCS70,26,6,0.0
29-4 March/April 1969,cancer,3.0,1994,1969,3,0,BCS70,25,6,0.1956436676666232
29-4 March/April 1969,cardiovascular,0.0,1994,1969,3,0,BCS70,25,6,0.0
29-4 March/April 1969,external,6.0,1994,1969,3,0,BCS70,25,6,0.3912873353332464
29-4 March/April 1969,other,3.0,1994,1969,3,0,BCS70,25,6,0.1956436676666232
29-4 March/April 1969,respiratory,0.0,1994,1969,3,0,BCS70,25,6,0.0
29-4 March/April 1970,cancer,1.0,1994,1970,3,0,BCS70,24,6,0.06521455588887438
29-4 March/April 1970,cardiovascular,0.0,1994,1970,3,0,BCS70,24,6,0.0
29-4 March/April 1970,external,3.0,1994,1970,3,0,BCS70,24,6,0.1956436676666232
29-4 March/April 1970,other,3.0,1994,1970,3,0,BCS70,24,6,0.1956436676666232
29-4 March/April 1970,respiratory,0.0,1994,1970,3,0,BCS70,24,6,0.0
29-4 March/April 1971,cancer,0.0,1994,1971,3,0,BCS70,23,6,0.0
29-4 March/April 1971,cardiovascular,0.0,1994,1971,3,0,BCS70,23,6,0.0
29-4 March/April 1971,external,7.0,1994,1971,3,0,BCS70,23,6,0.45650189122212076
29-4 March/April 1971,other,3.0,1994,1971,3,0,BCS70,23,6,0.1956436676666232
29-4 March/April 1971,respiratory,0.0,1994,1971,3,0,BCS70,23,6,0.0
29-4 March/April 1972,cancer,2.0,1994,1972,3,0,BCS70,22,6,0.13042911177774877
29-4 March/April 1972,cardiovascular,0.0,1994,1972,3,0,BCS70,22,6,0.0
29-4 March/April 1972,external,3.0,1994,1972,3,0,BCS70,22,6,0.1956436676666232
29-4 March/April 1972,other,1.0,1994,1972,3,0,BCS70,22,6,0.06521455588887438
29-4 March/April 1972,respiratory,0.0,1994,1972,3,0,BCS70,22,6,0.0
3-9 February 1944,cancer,17.0,1994,1944,1,0,NSHD,50,7,1.1086474501108647
3-9 February 1944,cardiovascular,7.0,1994,1944,1,0,NSHD,50,7,0.45650189122212076
3-9 February 1944,external,6.0,1994,1944,1,0,NSHD,50,7,0.3912873353332464
3-9 February 1944,other,3.0,1994,1944,1,0,NSHD,50,7,0.1956436676666232
3-9 February 1944,respiratory,1.0,1994,1944,1,0,NSHD,50,7,0.06521455588887438
3-9 February 1945,cancer,18.0,1994,1945,1,0,NSHD,49,7,1.1738620059997393
3-9 February 1945,cardiovascular,21.0,1994,1945,1,0,NSHD,49,7,1.3695056736663622
3-9 February 1945,external,4.0,1994,1945,1,0,NSHD,49,7,0.26085822355549754
3-9 February 1945,other,1.0,1994,1945,1,0,NSHD,49,7,0.06521455588887438
3-9 February 1945,respiratory,2.0,1994,1945,1,0,NSHD,49,7,0.13042911177774877
3-9 February 1946,cancer,14.0,1994,1946,1,0,NSHD,48,7,0.9130037824442415
3-9 February 1946,cardiovascular,7.0,1994,1946,1,0,NSHD,48,7,0.45650189122212076
3-9 February 1946,external,5.0,1994,1946,1,0,NSHD,48,7,0.326072779444372
3-9 February 1946,other,7.0,1994,1946,1,0,NSHD,48,7,0.45650189122212076
3-9 February 1946,respiratory,1.0,1994,1946,1,0,NSHD,48,7,0.06521455588887438
3-9 February 1947,cancer,13.0,1994,1947,1,0,NSHD,47,7,0.8477892265553671
3-9 February 1947,cardiovascular,13.0,1994,1947,1,0,NSHD,47,7,0.8477892265553671
3-9 February 1947,external,0.0,1994,1947,1,0,NSHD,47,7,0.0
3-9 February 1947,other,5.0,1994,1947,1,0,NSHD,47,7,0.326072779444372
3-9 February 1947,respiratory,3.0,1994,1947,1,0,NSHD,47,7,0.1956436676666232
3-9 February 1948,cancer,11.0,1994,1948,1,0,NSHD,46,7,0.7173601147776184
3-9 February 1948,cardiovascular,9.0,1994,1948,1,0,NSHD,46,7,0.5869310029998697
3-9 February 1948,external,4.0,1994,1948,1,0,NSHD,46,7,0.26085822355549754
3-9 February 1948,other,3.0,1994,1948,1,0,NSHD,46,7,0.1956436676666232
3-9 February 1948,respiratory,1.0,1994,1948,1,0,NSHD,46,7,0.06521455588887438
3-9 February 1956,cancer,5.0,1994,1956,2,0,NCDS,38,7,0.326072779444372
3-9 February 1956,cardiovascular,5.0,1994,1956,2,0,NCDS,38,7,0.326072779444372
3-9 February 1956,external,5.0,1994,1956,2,0,NCDS,38,7,0.326072779444372
3-9 February 1956,other,2.0,1994,1956,2,0,NCDS,38,7,0.13042911177774877
3-9 February 1956,respiratory,1.0,1994,1956,2,0,NCDS,38,7,0.06521455588887438
3-9 February 1957,cancer,3.0,1994,1957,2,0,NCDS,37,7,0.1956436676666232
3-9 February 1957,cardiovascular,5.0,1994,1957,2,0,NCDS,37,7,0.326072779444372
3-9 February 1957,external,4.0,1994,1957,2,0,NCDS,37,7,0.26085822355549754
3-9 February 1957,other,3.0,1994,1957,2,0,NCDS,37,7,0.1956436676666232
3-9 February 1957,respiratory,0.0,1994,1957,2,0,NCDS,37,7,0.0
3-9 February 1958,cancer,4.0,1994,1958,2,0,NCDS,36,7,0.26085822355549754
3-9 February 1958,cardiovascular,4.0,1994,1958,2,0,NCDS,36,7,0.26085822355549754
3-9 February 1958,external,6.0,1994,1958,2,0,NCDS,36,7,0.3912873353332464
3-9 February 1958,other,5.0,1994,1958,2,0,NCDS,36,7,0.326072779444372
3-9 February 1958,respiratory,1.0,1994,1958,2,0,NCDS,36,7,0.06521455588887438
3-9 February 1959,cancer,3.0,1994,1959,2,0,NCDS,35,7,0.1956436676666232
3-9 February 1959,cardiovascular,5.0,1994,1959,2,0,NCDS,35,7,0.326072779444372
3-9 February 1959,external,1.0,1994,1959,2,0,NCDS,35,7,0.06521455588887438
3-9 February 1959,other,1.0,1994,1959,2,0,NCDS,35,7,0.06521455588887438
3-9 February 1959,respiratory,1.0,1994,1959,2,0,NCDS,35,7,0.06521455588887438
3-9 February 1960,cancer,4.0,1994,1960,2,0,NCDS,34,7,0.26085822355549754
3-9 February 1960,cardiovascular,0.0,1994,1960,2,0,NCDS,34,7,0.0
3-9 February 1960,external,3.0,1994,1960,2,0,NCDS,34,7,0.1956436676666232
3-9 February 1960,other,3.0,1994,1960,2,0,NCDS,34,7,0.1956436676666232
3-9 February 1960,respiratory,0.0,1994,1960,2,0,NCDS,34,7,0.0
3-9 March 1944,cancer,22.0,1994,1944,1,0,NSHD,50,8,1.4347202295552368
3-9 March 1944,cardiovascular,10.0,1994,1944,1,0,NSHD,50,8,0.652145558888744
3-9 March 1944,external,1.0,1994,1944,1,0,NSHD,50,8,0.06521455588887438
3-9 March 1944,other,4.0,1994,1944,1,0,NSHD,50,8,0.26085822355549754
3-9 March 1944,respiratory,4.0,1994,1944,1,0,NSHD,50,8,0.26085822355549754
3-9 March 1945,cancer,13.0,1994,1945,1,0,NSHD,49,8,0.8477892265553671
3-9 March 1945,cardiovascular,7.0,1994,1945,1,0,NSHD,49,8,0.45650189122212076
3-9 March 1945,external,4.0,1994,1945,1,0,NSHD,49,8,0.26085822355549754
3-9 March 1945,other,1.0,1994,1945,1,0,NSHD,49,8,0.06521455588887438
3-9 March 1945,respiratory,2.0,1994,1945,1,0,NSHD,49,8,0.13042911177774877
3-9 March 1946,cancer,16.0,1994,1946,1,1,NSHD,48,8,1.0434328942219901
3-9 March 1946,cardiovascular,14.0,1994,1946,1,1,NSHD,48,8,0.9130037824442415
3-9 March 1946,external,2.0,1994,1946,1,1,NSHD,48,8,0.13042911177774877
3-9 March 1946,other,4.0,1994,1946,1,1,NSHD,48,8,0.26085822355549754
3-9 March 1946,respiratory,0.0,1994,1946,1,1,NSHD,48,8,0.0
3-9 March 1947,cancer,21.0,1994,1947,1,0,NSHD,47,8,1.3695056736663622
3-9 March 1947,cardiovascular,8.0,1994,1947,1,0,NSHD,47,8,0.5217164471109951
3-9 March 1947,external,3.0,1994,1947,1,0,NSHD,47,8,0.1956436676666232
3-9 March 1947,other,3.0,1994,1947,1,0,NSHD,47,8,0.1956436676666232
3-9 March 1947,respiratory,2.0,1994,1947,1,0,NSHD,47,8,0.13042911177774877
3-9 March 1948,cancer,14.0,1994,1948,1,0,NSHD,46,8,0.9130037824442415
3-9 March 1948,cardiovascular,10.0,1994,1948,1,0,NSHD,46,8,0.652145558888744
3-9 March 1948,external,4.0,1994,1948,1,0,NSHD,46,8,0.26085822355549754
3-9 March 1948,other,1.0,1994,1948,1,0,NSHD,46,8,0.06521455588887438
3-9 March 1948,respiratory,3.0,1994,1948,1,0,NSHD,46,8,0.1956436676666232
3-9 March 1956,cancer,4.0,1994,1956,2,0,NCDS,38,8,0.26085822355549754
3-9 March 1956,cardiovascular,3.0,1994,1956,2,0,NCDS,38,8,0.1956436676666232
3-9 March 1956,external,3.0,1994,1956,2,0,NCDS,38,8,0.1956436676666232
3-9 March 1956,other,8.0,1994,1956,2,0,NCDS,38,8,0.5217164471109951
3-9 March 1956,respiratory,1.0,1994,1956,2,0,NCDS,38,8,0.06521455588887438
3-9 March 1957,cancer,4.0,1994,1957,2,0,NCDS,37,8,0.26085822355549754
3-9 March 1957,cardiovascular,3.0,1994,1957,2,0,NCDS,37,8,0.1956436676666232
3-9 March 1957,external,4.0,1994,1957,2,0,NCDS,37,8,0.26085822355549754
3-9 March 1957,other,6.0,1994,1957,2,0,NCDS,37,8,0.3912873353332464
3-9 March 1957,respiratory,0.0,1994,1957,2,0,NCDS,37,8,0.0
3-9 March 1958,cancer,2.0,1994,1958,2,1,NCDS,36,8,0.13042911177774877
3-9 March 1958,cardiovascular,3.0,1994,1958,2,1,NCDS,36,8,0.1956436676666232
3-9 March 1958,external,4.0,1994,1958,2,1,NCDS,36,8,0.26085822355549754
3-9 March 1958,other,3.0,1994,1958,2,1,NCDS,36,8,0.1956436676666232
3-9 March 1958,respiratory,0.0,1994,1958,2,1,NCDS,36,8,0.0
3-9 March 1959,cancer,4.0,1994,1959,2,0,NCDS,35,8,0.26085822355549754
3-9 March 1959,cardiovascular,3.0,1994,1959,2,0,NCDS,35,8,0.1956436676666232
3-9 March 1959,external,6.0,1994,1959,2,0,NCDS,35,8,0.3912873353332464
3-9 March 1959,other,1.0,1994,1959,2,0,NCDS,35,8,0.06521455588887438
3-9 March 1959,respiratory,0.0,1994,1959,2,0,NCDS,35,8,0.0
3-9 March 1960,cancer,1.0,1994,1960,2,0,NCDS,34,8,0.06521455588887438
3-9 March 1960,cardiovascular,2.0,1994,1960,2,0,NCDS,34,8,0.13042911177774877
3-9 March 1960,external,7.0,1994,1960,2,0,NCDS,34,8,0.45650189122212076
3-9 March 1960,other,10.0,1994,1960,2,0,NCDS,34,8,0.652145558888744
3-9 March 1960,respiratory,1.0,1994,1960,2,0,NCDS,34,8,0.06521455588887438
