birth_week,birth_year,group,cohort,study,week_in_year,age,cause,deaths,rate
10-16 February 1945,1945,1,0,NSHD,1,48,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,48,other,6.0,0.3912873353332464
10-16 February 1945,1945,1,0,NSHD,1,48,respiratory,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,49,cancer,17.0,1.1086474501108647
10-16 February 1945,1945,1,0,NSHD,1,49,cardiovascular,17.0,1.1086474501108647
10-16 February 1945,1945,1,0,NSHD,1,49,external,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,49,other,10.0,0.652145558888744
10-16 February 1945,1945,1,0,NSHD,1,49,respiratory,3.0,0.1956436676666232
10-16 February 1945,1945,1,0,NSHD,1,50,cancer,24.0,1.5651493413329856
10-16 February 1945,1945,1,0,NSHD,1,50,cardiovascular,23.0,1.4999347854441112
10-16 February 1945,1945,1,0,NSHD,1,50,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,50,other,6.0,0.3912873353332464
10-16 February 1945,1945,1,0,NSHD,1,50,respiratory,0.0,0.0
10-16 February 1945,1945,1,0,NSHD,1,51,cancer,28.0,1.826007564888483
10-16 February 1945,1945,1,0,NSHD,1,51,cardiovascular,8.0,0.5217164471109951
10-16 February 1945,1945,1,0,NSHD,1,51,external,3.0,0.1956436676666232
10-16 February 1945,1945,1,0,NSHD,1,51,other,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,51,respiratory,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,52,cancer,31.0,2.0216512325551066
10-16 February 1945,1945,1,0,NSHD,1,52,cardiovascular,16.0,1.0434328942219901
10-16 February 1945,1945,1,0,NSHD,1,52,external,3.0,0.1956436676666232
10-16 February 1945,1945,1,0,NSHD,1,52,other,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,52,respiratory,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,53,cancer,19.0,1.2390765618886135
10-16 February 1945,1945,1,0,NSHD,1,53,cardiovascular,18.0,1.1738620059997393
10-16 February 1945,1945,1,0,NSHD,1,53,external,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,53,other,5.0,0.326072779444372
10-16 February 1945,1945,1,0,NSHD,1,53,respiratory,5.0,0.326072779444372
10-16 February 1945,1945,1,0,NSHD,1,54,cancer,25.0,1.63036389722186
10-16 February 1945,1945,1,0,NSHD,1,54,cardiovascular,21.0,1.3695056736663622
10-16 February 1945,1945,1,0,NSHD,1,54,external,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,54,other,6.0,0.3912873353332464
10-16 February 1945,1945,1,0,NSHD,1,54,respiratory,6.0,0.3912873353332464
10-16 February 1945,1945,1,0,NSHD,1,55,cancer,19.0,1.2390765618886135
10-16 February 1945,1945,1,0,NSHD,1,55,cardiovascular,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,55,external,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,55,other,10.0,0.652145558888744
10-16 February 1945,1945,1,0,NSHD,1,55,respiratory,4.0,0.26085822355549754
10-16 February 1945,1945,1,0,NSHD,1,56,cancer,34.0,2.2172949002217295
10-16 February 1945,1945,1,0,NSHD,1,56,cardiovascular,21.0,1.3695056736663622
10-16 February 1945,1945,1,0,NSHD,1,56,external,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,56,other,11.0,0.7173601147776184
10-16 February 1945,1945,1,0,NSHD,1,56,respiratory,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,57,cancer,36.0,2.3477240119994787
10-16 February 1945,1945,1,0,NSHD,1,57,cardiovascular,11.0,0.7173601147776184
10-16 February 1945,1945,1,0,NSHD,1,57,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,57,other,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,57,respiratory,9.0,0.5869310029998697
10-16 February 1945,1945,1,0,NSHD,1,58,cancer,35.0,2.282509456110604
10-16 February 1945,1945,1,0,NSHD,1,58,cardiovascular,20.0,1.304291117777488
10-16 February 1945,1945,1,0,NSHD,1,58,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,58,other,11.0,0.7173601147776184
10-16 February 1945,1945,1,0,NSHD,1,58,respiratory,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,59,cancer,36.0,2.3477240119994787
10-16 February 1945,1945,1,0,NSHD,1,59,cardiovascular,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,59,external,3.0,0.1956436676666232
10-16 February 1945,1945,1,0,NSHD,1,59,other,11.0,0.7173601147776184
10-16 February 1945,1945,1,0,NSHD,1,59,respiratory,8.0,0.5217164471109951
10-16 February 1945,1945,1,0,NSHD,1,60,cancer,47.0,3.0650841267770965
10-16 February 1945,1945,1,0,NSHD,1,60,cardiovascular,27.0,1.7607930089996087
10-16 February 1945,1945,1,0,NSHD,1,60,external,6.0,0.3912873353332464
10-16 February 1945,1945,1,0,NSHD,1,60,other,13.0,0.8477892265553671
10-16 February 1945,1945,1,0,NSHD,1,60,respiratory,9.0,0.5869310029998697
10-16 February 1945,1945,1,0,NSHD,1,61,cancer,31.0,2.0216512325551066
10-16 February 1945,1945,1,0,NSHD,1,61,cardiovascular,22.0,1.4347202295552368
10-16 February 1945,1945,1,0,NSHD,1,61,external,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,61,other,14.0,0.9130037824442415
10-16 February 1945,1945,1,0,NSHD,1,61,respiratory,3.0,0.1956436676666232
10-16 February 1945,1945,1,0,NSHD,1,62,cancer,43.0,2.804225903221599
10-16 February 1945,1945,1,0,NSHD,1,62,cardiovascular,20.0,1.304291117777488
10-16 February 1945,1945,1,0,NSHD,1,62,external,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,62,other,16.0,1.0434328942219901
10-16 February 1945,1945,1,0,NSHD,1,62,respiratory,12.0,0.7825746706664928
10-16 February 1945,1945,1,0,NSHD,1,63,cancer,61.0,3.9780879092213377
10-16 February 1945,1945,1,0,NSHD,1,63,cardiovascular,24.0,1.5651493413329856
10-16 February 1945,1945,1,0,NSHD,1,63,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,63,other,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,63,respiratory,10.0,0.652145558888744
10-16 February 1945,1945,1,0,NSHD,1,64,cancer,50.0,3.26072779444372
10-16 February 1945,1945,1,0,NSHD,1,64,cardiovascular,26.0,1.6955784531107343
10-16 February 1945,1945,1,0,NSHD,1,64,external,2.0,0.13042911177774877
10-16 February 1945,1945,1,0,NSHD,1,64,other,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,64,respiratory,10.0,0.652145558888744
10-16 February 1945,1945,1,0,NSHD,1,65,cancer,57.0,3.7172296856658407
10-16 February 1945,1945,1,0,NSHD,1,65,cardiovascular,32.0,2.0868657884439803
10-16 February 1945,1945,1,0,NSHD,1,65,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,65,other,12.0,0.7825746706664928
10-16 February 1945,1945,1,0,NSHD,1,65,respiratory,15.0,0.978218338333116
10-16 February 1945,1945,1,0,NSHD,1,66,cancer,53.0,3.456371462110343
10-16 February 1945,1945,1,0,NSHD,1,66,cardiovascular,25.0,1.63036389722186
10-16 February 1945,1945,1,0,NSHD,1,66,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,66,other,18.0,1.1738620059997393
10-16 February 1945,1945,1,0,NSHD,1,66,respiratory,13.0,0.8477892265553671
10-16 February 1945,1945,1,0,NSHD,1,67,cancer,58.0,3.782444241554715
10-16 February 1945,1945,1,0,NSHD,1,67,cardiovascular,31.0,2.0216512325551066
10-16 February 1945,1945,1,0,NSHD,1,67,external,1.0,0.06521455588887438
10-16 February 1945,1945,1,0,NSHD,1,67,other,17.0,1.1086474501108647
10-16 February 1945,1945,1,0,NSHD,1,67,respiratory,12.0,0.7825746706664928
10-16 February 1945,1945,1,0,NSHD,1,68,cancer,68.0,4.434589800443459
10-16 February 1945,1945,1,0,NSHD,1,68,cardiovascular,36.0,2.3477240119994787
10-16 February 1945,1945,1,0,NSHD,1,68,external,5.0,0.326072779444372
10-16 February 1945,1945,1,0,NSHD,1,68,other,25.0,1.63036389722186
10-16 February 1945,1945,1,0,NSHD,1,68,respiratory,20.0,1.304291117777488
10-16 February 1946,1946,1,0,NSHD,1,24,cancer,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,24,cardiovascular,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,24,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,24,other,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,24,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,25,cancer,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,25,cardiovascular,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,25,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,25,other,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,25,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,26,cancer,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,26,cardiovascular,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,26,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,26,other,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,26,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,27,cancer,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,27,cardiovascular,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,27,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,27,other,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,27,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,28,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,28,cardiovascular,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,28,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,28,other,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,28,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,29,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,29,cardiovascular,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,29,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,29,other,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,29,respiratory,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,30,cancer,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,30,cardiovascular,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,30,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,30,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,30,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,31,cancer,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,31,cardiovascular,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,31,external,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,31,other,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,31,respiratory,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,32,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,32,cardiovascular,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,32,external,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,32,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,32,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,33,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,33,cardiovascular,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,33,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,33,other,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,33,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,34,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,34,cardiovascular,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,34,external,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,34,other,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,34,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,35,cancer,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,35,cardiovascular,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,35,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,35,other,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,35,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,36,cancer,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,36,cardiovascular,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,36,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,36,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,36,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,37,cancer,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,37,cardiovascular,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,37,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,37,other,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,37,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,38,cancer,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,38,cardiovascular,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,38,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,38,other,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,38,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,39,cancer,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,39,cardiovascular,7.0,0.45650189122212076
10-16 February 1946,1946,1,0,NSHD,1,39,external,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,39,other,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,39,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,40,cancer,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,40,cardiovascular,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,40,external,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,40,other,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,40,respiratory,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,41,cancer,11.0,0.7173601147776184
10-16 February 1946,1946,1,0,NSHD,1,41,cardiovascular,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,41,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,41,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,41,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,42,cancer,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,42,cardiovascular,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,42,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,42,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,42,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,43,cancer,13.0,0.8477892265553671
10-16 February 1946,1946,1,0,NSHD,1,43,cardiovascular,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,43,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,43,other,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,43,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,44,cancer,11.0,0.7173601147776184
10-16 February 1946,1946,1,0,NSHD,1,44,cardiovascular,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,44,external,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,44,other,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,44,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,45,cancer,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,45,cardiovascular,10.0,0.652145558888744
10-16 February 1946,1946,1,0,NSHD,1,45,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,45,other,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,45,respiratory,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,46,cancer,16.0,1.0434328942219901
10-16 February 1946,1946,1,0,NSHD,1,46,cardiovascular,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,46,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,46,other,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,46,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,47,cancer,15.0,0.978218338333116
10-16 February 1946,1946,1,0,NSHD,1,47,cardiovascular,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,47,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,47,other,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,47,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,48,cancer,15.0,0.978218338333116
10-16 February 1946,1946,1,0,NSHD,1,48,cardiovascular,15.0,0.978218338333116
10-16 February 1946,1946,1,0,NSHD,1,48,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,48,other,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,48,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,49,cancer,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,49,cardiovascular,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,49,external,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,49,other,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,49,respiratory,0.0,0.0
10-16 February 1946,1946,1,0,NSHD,1,50,cancer,27.0,1.7607930089996087
10-16 February 1946,1946,1,0,NSHD,1,50,cardiovascular,16.0,1.0434328942219901
10-16 February 1946,1946,1,0,NSHD,1,50,external,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,50,other,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,50,respiratory,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,51,cancer,10.0,0.652145558888744
10-16 February 1946,1946,1,0,NSHD,1,51,cardiovascular,18.0,1.1738620059997393
10-16 February 1946,1946,1,0,NSHD,1,51,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,51,other,12.0,0.7825746706664928
10-16 February 1946,1946,1,0,NSHD,1,51,respiratory,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,52,cancer,20.0,1.304291117777488
10-16 February 1946,1946,1,0,NSHD,1,52,cardiovascular,14.0,0.9130037824442415
10-16 February 1946,1946,1,0,NSHD,1,52,external,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,52,other,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,52,respiratory,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,53,cancer,12.0,0.7825746706664928
10-16 February 1946,1946,1,0,NSHD,1,53,cardiovascular,17.0,1.1086474501108647
10-16 February 1946,1946,1,0,NSHD,1,53,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,53,other,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,53,respiratory,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,54,cancer,19.0,1.2390765618886135
10-16 February 1946,1946,1,0,NSHD,1,54,cardiovascular,17.0,1.1086474501108647
10-16 February 1946,1946,1,0,NSHD,1,54,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,54,other,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,54,respiratory,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,55,cancer,30.0,1.956436676666232
10-16 February 1946,1946,1,0,NSHD,1,55,cardiovascular,19.0,1.2390765618886135
10-16 February 1946,1946,1,0,NSHD,1,55,external,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,55,other,9.0,0.5869310029998697
10-16 February 1946,1946,1,0,NSHD,1,55,respiratory,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,56,cancer,34.0,2.2172949002217295
10-16 February 1946,1946,1,0,NSHD,1,56,cardiovascular,19.0,1.2390765618886135
10-16 February 1946,1946,1,0,NSHD,1,56,external,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,56,other,15.0,0.978218338333116
10-16 February 1946,1946,1,0,NSHD,1,56,respiratory,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,57,cancer,33.0,2.152080344332855
10-16 February 1946,1946,1,0,NSHD,1,57,cardiovascular,17.0,1.1086474501108647
10-16 February 1946,1946,1,0,NSHD,1,57,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,57,other,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,57,respiratory,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,58,cancer,43.0,2.804225903221599
10-16 February 1946,1946,1,0,NSHD,1,58,cardiovascular,26.0,1.6955784531107343
10-16 February 1946,1946,1,0,NSHD,1,58,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,58,other,8.0,0.5217164471109951
10-16 February 1946,1946,1,0,NSHD,1,58,respiratory,7.0,0.45650189122212076
10-16 February 1946,1946,1,0,NSHD,1,59,cancer,39.0,2.5433676796661016
10-16 February 1946,1946,1,0,NSHD,1,59,cardiovascular,28.0,1.826007564888483
10-16 February 1946,1946,1,0,NSHD,1,59,external,1.0,0.06521455588887438
10-16 February 1946,1946,1,0,NSHD,1,59,other,17.0,1.1086474501108647
10-16 February 1946,1946,1,0,NSHD,1,59,respiratory,7.0,0.45650189122212076
10-16 February 1946,1946,1,0,NSHD,1,60,cancer,33.0,2.152080344332855
10-16 February 1946,1946,1,0,NSHD,1,60,cardiovascular,24.0,1.5651493413329856
10-16 February 1946,1946,1,0,NSHD,1,60,external,5.0,0.326072779444372
10-16 February 1946,1946,1,0,NSHD,1,60,other,14.0,0.9130037824442415
10-16 February 1946,1946,1,0,NSHD,1,60,respiratory,4.0,0.26085822355549754
10-16 February 1946,1946,1,0,NSHD,1,61,cancer,40.0,2.608582235554976
10-16 February 1946,1946,1,0,NSHD,1,61,cardiovascular,22.0,1.4347202295552368
10-16 February 1946,1946,1,0,NSHD,1,61,external,2.0,0.13042911177774877
10-16 February 1946,1946,1,0,NSHD,1,61,other,12.0,0.7825746706664928
10-16 February 1946,1946,1,0,NSHD,1,61,respiratory,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,62,cancer,45.0,2.9346550149993478
10-16 February 1946,1946,1,0,NSHD,1,62,cardiovascular,32.0,2.0868657884439803
10-16 February 1946,1946,1,0,NSHD,1,62,external,3.0,0.1956436676666232
10-16 February 1946,1946,1,0,NSHD,1,62,other,14.0,0.9130037824442415
10-16 February 1946,1946,1,0,NSHD,1,62,respiratory,6.0,0.3912873353332464
10-16 February 1946,1946,1,0,NSHD,1,63,cancer,52.0,3.3911569062214686
