group,study,birth_week,birth_year,death_year,cohort,week_in_year,deaths_total,age,rate
1,NSHD,17-23 February 1944,1944,2001,0,3,79,57,5.176933158584535
1,NSHD,17-23 February 1944,1944,2002,0,3,66,58,4.325032765399738
1,NSHD,17-23 February 1944,1944,2003,0,3,100,59,6.55307994757536
1,NSHD,17-23 February 1944,1944,2004,0,3,96,60,6.290956749672346
1,NSHD,17-23 February 1944,1944,2005,0,3,93,61,6.094364351245085
1,NSHD,17-23 February 1944,1944,2006,0,3,109,62,7.142857142857142
1,NSHD,17-23 February 1944,1944,2007,0,3,92,63,6.028833551769331
1,NSHD,17-23 February 1944,1944,2008,0,3,114,64,7.47051114023591
1,NSHD,17-23 February 1944,1944,2009,0,3,113,65,7.404980340760157
1,NSHD,17-23 February 1944,1944,2010,0,3,131,66,8.584534731323721
1,NSHD,17-23 February 1944,1944,2011,0,3,145,67,9.501965923984272
1,NSHD,17-23 February 1944,1944,2012,0,3,143,68,9.370904325032766
1,NSHD,17-23 February 1944,1944,2013,0,3,176,69,11.533420707732633
1,NSHD,17-23 February 1945,1945,1970,0,3,4,25,0.2621231979030144
1,NSHD,17-23 February 1945,1945,1971,0,3,11,26,0.7208387942332896
1,NSHD,17-23 February 1945,1945,1972,0,3,11,27,0.7208387942332896
1,NSHD,17-23 February 1945,1945,1973,0,3,13,28,0.8519003931847968
1,NSHD,17-23 February 1945,1945,1974,0,3,8,29,0.5242463958060288
1,NSHD,17-23 February 1945,1945,1975,0,3,10,30,0.6553079947575361
1,NSHD,17-23 February 1945,1945,1976,0,3,5,31,0.32765399737876805
1,NSHD,17-23 February 1945,1945,1977,0,3,12,32,0.7863695937090432
1,NSHD,17-23 February 1945,1945,1978,0,3,8,33,0.5242463958060288
1,NSHD,17-23 February 1945,1945,1979,0,3,15,34,0.982961992136304
1,NSHD,17-23 February 1945,1945,1980,0,3,17,35,1.1140235910878113
1,NSHD,17-23 February 1945,1945,1981,0,3,19,36,1.2450851900393185
1,NSHD,17-23 February 1945,1945,1982,0,3,10,37,0.6553079947575361
1,NSHD,17-23 February 1945,1945,1983,0,3,15,38,0.982961992136304
1,NSHD,17-23 February 1945,1945,1984,0,3,9,39,0.5897771952817825
1,NSHD,17-23 February 1945,1945,1985,0,3,17,40,1.1140235910878113
1,NSHD,17-23 February 1945,1945,1986,0,3,17,41,1.1140235910878113
1,NSHD,17-23 February 1945,1945,1987,0,3,14,42,0.9174311926605505
1,NSHD,17-23 February 1945,1945,1988,0,3,19,43,1.2450851900393185
1,NSHD,17-23 February 1945,1945,1989,0,3,25,44,1.63826998689384
1,NSHD,17-23 February 1945,1945,1990,0,3,31,45,2.0314547837483614
1,NSHD,17-23 February 1945,1945,1991,0,3,32,46,2.0969855832241153
1,NSHD,17-23 February 1945,1945,1992,0,3,26,47,1.7038007863695936
1,NSHD,17-23 February 1945,1945,1993,0,3,41,48,2.686762778505898
1,NSHD,17-23 February 1945,1945,1994,0,3,25,49,1.63826998689384
1,NSHD,17-23 February 1945,1945,1995,0,3,59,50,3.8663171690694624
1,NSHD,17-23 February 1945,1945,1996,0,3,55,51,3.6041939711664486
1,NSHD,17-23 February 1945,1945,1997,0,3,59,52,3.8663171690694624
1,NSHD,17-23 February 1945,1945,1998,0,3,66,53,4.325032765399738
1,NSHD,17-23 February 1945,1945,1999,0,3,53,54,3.473132372214941
1,NSHD,17-23 February 1945,1945,2000,0,3,72,55,4.71821756225426
1,NSHD,17-23 February 1945,1945,2001,0,3,72,56,4.71821756225426
1,NSHD,17-23 February 1945,1945,2002,0,3,76,57,4.980340760157274
1,NSHD,17-23 February 1945,1945,2003,0,3,68,58,4.456094364351245
1,NSHD,17-23 February 1945,1945,2004,0,3,66,59,4.325032765399738
1,NSHD,17-23 February 1945,1945,2005,0,3,86,60,5.6356487549148095
1,NSHD,17-23 February 1945,1945,2006,0,3,95,61,6.225425950196592
1,NSHD,17-23 February 1945,1945,2007,0,3,93,62,6.094364351245085
1,NSHD,17-23 February 1945,1945,2008,0,3,111,63,7.27391874180865
1,NSHD,17-23 February 1945,1945,2009,0,3,122,64,7.99475753604194
1,NSHD,17-23 February 1945,1945,2010,0,3,134,65,8.781127129750983
1,NSHD,17-23 February 1945,1945,2011,0,3,130,66,8.51900393184797
1,NSHD,17-23 February 1945,1945,2012,0,3,119,67,7.79816513761468
1,NSHD,17-23 February 1945,1945,2013,0,3,151,68,9.895150720838796
1,NSHD,17-23 February 1946,1946,1970,0,3,5,24,0.32765399737876805
1,NSHD,17-23 February 1946,1946,1971,0,3,13,25,0.8519003931847968
1,NSHD,17-23 February 1946,1946,1972,0,3,8,26,0.5242463958060288
1,NSHD,17-23 February 1946,1946,1973,0,3,7,27,0.45871559633027525
1,NSHD,17-23 February 1946,1946,1974,0,3,6,28,0.3931847968545216
1,NSHD,17-23 February 1946,1946,1975,0,3,8,29,0.5242463958060288
1,NSHD,17-23 February 1946,1946,1976,0,3,6,30,0.3931847968545216
1,NSHD,17-23 February 1946,1946,1977,0,3,11,31,0.7208387942332896
1,NSHD,17-23 February 1946,1946,1978,0,3,10,32,0.6553079947575361
1,NSHD,17-23 February 1946,1946,1979,0,3,14,33,0.9174311926605505
1,NSHD,17-23 February 1946,1946,1980,0,3,7,34,0.45871559633027525
1,NSHD,17-23 February 1946,1946,1981,0,3,16,35,1.0484927916120577
1,NSHD,17-23 February 1946,1946,1982,0,3,13,36,0.8519003931847968
1,NSHD,17-23 February 1946,1946,1983,0,3,9,37,0.5897771952817825
1,NSHD,17-23 February 1946,1946,1984,0,3,18,38,1.179554390563565
1,NSHD,17-23 February 1946,1946,1985,0,3,14,39,0.9174311926605505
1,NSHD,17-23 February 1946,1946,1986,0,3,19,40,1.2450851900393185
1,NSHD,17-23 February 1946,1946,1987,0,3,23,41,1.5072083879423328
1,NSHD,17-23 February 1946,1946,1988,0,3,18,42,1.179554390563565
1,NSHD,17-23 February 1946,1946,1989,0,3,26,43,1.7038007863695936
1,NSHD,17-23 February 1946,1946,1990,0,3,22,44,1.4416775884665791
1,NSHD,17-23 February 1946,1946,1991,0,3,20,45,1.3106159895150722
1,NSHD,17-23 February 1946,1946,1992,0,3,19,46,1.2450851900393185
1,NSHD,17-23 February 1946,1946,1993,0,3,31,47,2.0314547837483614
1,NSHD,17-23 February 1946,1946,1994,0,3,34,48,2.2280471821756227
1,NSHD,17-23 February 1946,1946,1995,0,3,45,49,2.948885976408912
1,NSHD,17-23 February 1946,1946,1996,0,3,50,50,3.27653997378768
1,NSHD,17-23 February 1946,1946,1997,0,3,48,51,3.145478374836173
1,NSHD,17-23 February 1946,1946,1998,0,3,50,52,3.27653997378768
1,NSHD,17-23 February 1946,1946,1999,0,3,56,53,3.669724770642202
1,NSHD,17-23 February 1946,1946,2000,0,3,43,54,2.8178243774574048
1,NSHD,17-23 February 1946,1946,2001,0,3,50,55,3.27653997378768
1,NSHD,17-23 February 1946,1946,2002,0,3,68,56,4.456094364351245
1,NSHD,17-23 February 1946,1946,2003,0,3,76,57,4.980340760157274
1,NSHD,17-23 February 1946,1946,2004,0,3,75,58,4.91480996068152
1,NSHD,17-23 February 1946,1946,2005,0,3,68,59,4.456094364351245
1,NSHD,17-23 February 1946,1946,2006,0,3,67,60,4.3905635648754915
1,NSHD,17-23 February 1946,1946,2007,0,3,68,61,4.456094364351245
1,NSHD,17-23 February 1946,1946,2008,0,3,83,62,5.439056356487549
1,NSHD,17-23 February 1946,1946,2009,0,3,106,63,6.946264744429882
1,NSHD,17-23 February 1946,1946,2010,0,3,95,64,6.225425950196592
1,NSHD,17-23 February 1946,1946,2011,0,3,104,65,6.815203145478375
1,NSHD,17-23 February 1946,1946,2012,0,3,122,66,7.99475753604194
1,NSHD,17-23 February 1946,1946,2013,0,3,123,67,8.060288335517694
1,NSHD,17-23 February 1947,1947,1970,0,3,13,23,0.8519003931847968
1,NSHD,17-23 February 1947,1947,1971,0,3,9,24,0.5897771952817825
1,NSHD,17-23 February 1947,1947,1972,0,3,13,25,0.8519003931847968
1,NSHD,17-23 February 1947,1947,1973,0,3,12,26,0.7863695937090432
1,NSHD,17-23 February 1947,1947,1974,0,3,11,27,0.7208387942332896
1,NSHD,17-23 February 1947,1947,1975,0,3,13,28,0.8519003931847968
1,NSHD,17-23 February 1947,1947,1976,0,3,12,29,0.7863695937090432
1,NSHD,17-23 February 1947,1947,1977,0,3,16,30,1.0484927916120577
1,NSHD,17-23 February 1947,1947,1978,0,3,14,31,0.9174311926605505
1,NSHD,17-23 February 1947,1947,1979,0,3,9,32,0.5897771952817825
1,NSHD,17-23 February 1947,1947,1980,0,3,14,33,0.9174311926605505
1,NSHD,17-23 February 1947,1947,1981,0,3,10,34,0.6553079947575361
1,NSHD,17-23 February 1947,1947,1982,0,3,16,35,1.0484927916120577
1,NSHD,17-23 February 1947,1947,1983,0,3,14,36,0.9174311926605505
1,NSHD,17-23 February 1947,1947,1984,0,3,14,37,0.9174311926605505
1,NSHD,17-23 February 1947,1947,1985,0,3,17,38,1.1140235910878113
1,NSHD,17-23 February 1947,1947,1986,0,3,27,39,1.7693315858453473
1,NSHD,17-23 February 1947,1947,1987,0,3,20,40,1.3106159895150722
1,NSHD,17-23 February 1947,1947,1988,0,3,24,41,1.5727391874180865
1,NSHD,17-23 February 1947,1947,1989,0,3,29,42,1.9003931847968545
1,NSHD,17-23 February 1947,1947,1990,0,3,26,43,1.7038007863695936
1,NSHD,17-23 February 1947,1947,1991,0,3,35,44,2.293577981651376
1,NSHD,17-23 February 1947,1947,1992,0,3,35,45,2.293577981651376
1,NSHD,17-23 February 1947,1947,1993,0,3,38,46,2.490170380078637
1,NSHD,17-23 February 1947,1947,1994,0,3,36,47,2.35910878112713
1,NSHD,17-23 February 1947,1947,1995,0,3,31,48,2.0314547837483614
1,NSHD,17-23 February 1947,1947,1996,0,3,46,49,3.0144167758846656
1,NSHD,17-23 February 1947,1947,1997,0,3,49,50,3.211009174311927
1,NSHD,17-23 February 1947,1947,1998,0,3,68,51,4.456094364351245
1,NSHD,17-23 February 1947,1947,1999,0,3,59,52,3.8663171690694624
1,NSHD,17-23 February 1947,1947,2000,0,3,72,53,4.71821756225426
1,NSHD,17-23 February 1947,1947,2001,0,3,67,54,4.3905635648754915
1,NSHD,17-23 February 1947,1947,2002,0,3,79,55,5.176933158584535
1,NSHD,17-23 February 1947,1947,2003,0,3,95,56,6.225425950196592
1,NSHD,17-23 February 1947,1947,2004,0,3,90,57,5.897771952817824
1,NSHD,17-23 February 1947,1947,2005,0,3,85,58,5.5701179554390565
1,NSHD,17-23 February 1947,1947,2006,0,3,109,59,7.142857142857142
1,NSHD,17-23 February 1947,1947,2007,0,3,113,60,7.404980340760157
1,NSHD,17-23 February 1947,1947,2008,0,3,116,61,7.601572739187418
1,NSHD,17-23 February 1947,1947,2009,0,3,122,62,7.99475753604194
1,NSHD,17-23 February 1947,1947,2010,0,3,133,63,8.715596330275229
1,NSHD,17-23 February 1947,1947,2011,0,3,134,64,8.781127129750983
1,NSHD,17-23 February 1947,1947,2012,0,3,157,65,10.288335517693316
1,NSHD,17-23 February 1947,1947,2013,0,3,153,66,10.026212319790302
1,NSHD,17-23 February 1948,1948,1970,0,3,6,22,0.3931847968545216
1,NSHD,17-23 February 1948,1948,1971,0,3,10,23,0.6553079947575361
1,NSHD,17-23 February 1948,1948,1972,0,3,9,24,0.5897771952817825
1,NSHD,17-23 February 1948,1948,1973,0,3,13,25,0.8519003931847968
1,NSHD,17-23 February 1948,1948,1974,0,3,8,26,0.5242463958060288
1,NSHD,17-23 February 1948,1948,1975,0,3,6,27,0.3931847968545216
1,NSHD,17-23 February 1948,1948,1976,0,3,16,28,1.0484927916120577
1,NSHD,17-23 February 1948,1948,1977,0,3,8,29,0.5242463958060288
1,NSHD,17-23 February 1948,1948,1978,0,3,7,30,0.45871559633027525
1,NSHD,17-23 February 1948,1948,1979,0,3,10,31,0.6553079947575361
1,NSHD,17-23 February 1948,1948,1980,0,3,12,32,0.7863695937090432
1,NSHD,17-23 February 1948,1948,1981,0,3,13,33,0.8519003931847968
1,NSHD,17-23 February 1948,1948,1982,0,3,8,34,0.5242463958060288
1,NSHD,17-23 February 1948,1948,1983,0,3,17,35,1.1140235910878113
1,NSHD,17-23 February 1948,1948,1984,0,3,15,36,0.982961992136304
1,NSHD,17-23 February 1948,1948,1985,0,3,15,37,0.982961992136304
1,NSHD,17-23 February 1948,1948,1986,0,3,18,38,1.179554390563565
1,NSHD,17-23 February 1948,1948,1987,0,3,18,39,1.179554390563565
1,NSHD,17-23 February 1948,1948,1988,0,3,23,40,1.5072083879423328
1,NSHD,17-23 February 1948,1948,1989,0,3,25,41,1.63826998689384
1,NSHD,17-23 February 1948,1948,1990,0,3,22,42,1.4416775884665791
1,NSHD,17-23 February 1948,1948,1991,0,3,25,43,1.63826998689384
1,NSHD,17-23 February 1948,1948,1992,0,3,18,44,1.179554390563565
1,NSHD,17-23 February 1948,1948,1993,0,3,20,45,1.3106159895150722
1,NSHD,17-23 February 1948,1948,1994,0,3,33,46,2.162516382699869
1,NSHD,17-23 February 1948,1948,1995,0,3,30,47,1.965923984272608
1,NSHD,17-23 February 1948,1948,1996,0,3,35,48,2.293577981651376
1,NSHD,17-23 February 1948,1948,1997,0,3,53,49,3.473132372214941
1,NSHD,17-23 February 1948,1948,1998,0,3,41,50,2.686762778505898
1,NSHD,17-23 February 1948,1948,1999,0,3,47,51,3.0799475753604195
1,NSHD,17-23 February 1948,1948,2000,0,3,55,52,3.6041939711664486
1,NSHD,17-23 February 1948,1948,2001,0,3,60,53,3.931847968545216
1,NSHD,17-23 February 1948,1948,2002,0,3,70,54,4.587155963302752
1,NSHD,17-23 February 1948,1948,2003,0,3,65,55,4.259501965923985
1,NSHD,17-23 February 1948,1948,2004,0,3,68,56,4.456094364351245
1,NSHD,17-23 February 1948,1948,2005,0,3,77,57,5.045871559633028
1,NSHD,17-23 February 1948,1948,2006,0,3,73,58,4.783748361730013
1,NSHD,17-23 February 1948,1948,2007,0,3,94,59,6.159895150720839
1,NSHD,17-23 February 1948,1948,2008,0,3,98,60,6.422018348623854
1,NSHD,17-23 February 1948,1948,2009,0,3,110,61,7.208387942332897
1,NSHD,17-23 February 1948,1948,2010,0,3,118,62,7.732634338138925
1,NSHD,17-23 February 1948,1948,2011,0,3,92,63,6.028833551769331
1,NSHD,17-23 February 1948,1948,2012,0,3,119,64,7.79816513761468
1,NSHD,17-23 February 1948,1948,2013,0,3,126,65,8.256880733944955
1,NSHD,17-23 March 1944,1944,1970,0,4,10,26,0.6553079947575361
1,NSHD,17-23 March 1944,1944,1971,0,4,12,27,0.7863695937090432
1,NSHD,17-23 March 1944,1944,1972,0,4,12,28,0.7863695937090432
1,NSHD,17-23 March 1944,1944,1973,0,4,13,29,0.8519003931847968
1,NSHD,17-23 March 1944,1944,1974,0,4,16,30,1.0484927916120577
1,NSHD,17-23 March 1944,1944,1975,0,4,6,31,0.3931847968545216
1,NSHD,17-23 March 1944,1944,1976,0,4,11,32,0.7208387942332896
1,NSHD,17-23 March 1944,1944,1977,0,4,10,33,0.6553079947575361
1,NSHD,17-23 March 1944,1944,1978,0,4,10,34,0.6553079947575361
1,NSHD,17-23 March 1944,1944,1979,0,4,15,35,0.982961992136304
1,NSHD,17-23 March 1944,1944,1980,0,4,16,36,1.0484927916120577
1,NSHD,17-23 March 1944,1944,1981,0,4,19,37,1.2450851900393185
1,NSHD,17-23 March 1944,1944,1982,0,4,13,38,0.8519003931847968
1,NSHD,17-23 March 1944,1944,1983,0,4,14,39,0.9174311926605505
1,NSHD,17-23 March 1944,1944,1984,0,4,16,40,1.0484927916120577
1,NSHD,17-23 March 1944,1944,1985,0,4,15,41,0.982961992136304
1,NSHD,17-23 March 1944,1944,1986,0,4,22,42,1.4416775884665791
1,NSHD,17-23 March 1944,1944,1987,0,4,28,43,1.834862385321101
1,NSHD,17-23 March 1944,1944,1988,0,4,26,44,1.7038007863695936
1,NSHD,17-23 March 1944,1944,1989,0,4,25,45,1.63826998689384
1,NSHD,17-23 March 1944,1944,1990,0,4,30,46,1.965923984272608
1,NSHD,17-23 March 1944,1944,1991,0,4,37,47,2.424639580602883
1,NSHD,17-23 March 1944,1944,1992,0,4,35,48,2.293577981651376
1,NSHD,17-23 March 1944,1944,1993,0,4,40,49,2.6212319790301444
1,NSHD,17-23 March 1944,1944,1994,0,4,47,50,3.0799475753604195
1,NSHD,17-23 March 1944,1944,1995,0,4,45,51,2.948885976408912
1,NSHD,17-23 March 1944,1944,1996,0,4,50,52,3.27653997378768
1,NSHD,17-23 March 1944,1944,1997,0,4,69,53,4.521625163826998
1,NSHD,17-23 March 1944,1944,1998,0,4,58,54,3.800786369593709
1,NSHD,17-23 March 1944,1944,1999,0,4,66,55,4.325032765399738
1,NSHD,17-23 March 1944,1944,2000,0,4,91,56,5.963302752293578
1,NSHD,17-23 March 1944,1944,2001,0,4,82,57,5.373525557011796
1,NSHD,17-23 March 1944,1944,2002,0,4,96,58,6.290956749672346
1,NSHD,17-23 March 1944,1944,2003,0,4,97,59,6.3564875491481
1,NSHD,17-23 March 1944,1944,2004,0,4,111,60,7.27391874180865
1,NSHD,17-23 March 1944,1944,2005,0,4,121,61,7.929226736566186
1,NSHD,17-23 March 1944,1944,2006,0,4,105,62,6.8807339449541285
1,NSHD,17-23 March 1944,1944,2007,0,4,118,63,7.732634338138925
